Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Quarter Final,Paul Winter,,Steve West (Hamps),,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Quarter Final,Lee Ward,,Stan Brimecome,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Quarter Final,Gary Stafford,,Kev Woodward,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Quarter Final,Andy Jenkins,,Daniel Smith,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Semi Final,Paul Winter,,Lee Ward,,5 V 4,5.0,4.0,Paul Winter
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Semi Final,Andy Jenkins,,Gary Stafford,,5 V 4,5.0,4.0,Andy Jenkins
Cosham Xmas Open,27/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4117&tna=Cosham Xmas Open&eda=27/12/2011,Final,Andy Jenkins,,Paul Winter,,6 V 5,6.0,5.0,Andy Jenkins
World Soft Darts World Championship,18/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=4152&tna=World Soft Darts World Championship&eda=18/12/2011,Final,Paul Lim,,Sho Katsumi,,0 V 0,0.0,0.0,draw
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Martin Adams,,Tony O'Shea,,5 V 2,5.0,2.0,Martin Adams
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Dean Winstanley,,Steve Douglas,,5 V 4,5.0,4.0,Dean Winstanley
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Ross Montgomery,,Fabian Roosenbrand,,5 V 2,5.0,2.0,Ross Montgomery
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Scott Mitchell,,Robbie Green,,5 V 1,5.0,1.0,Scott Mitchell
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Jan Dekker,,Tony West,,5 V 1,5.0,1.0,Jan Dekker
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Scott Waites,,Gary Robson,,5 V 2,5.0,2.0,Scott Waites
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Darryl Fitton,,John Walton,,5 V 4,5.0,4.0,Darryl Fitton
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Willy van de Wiel,,Edwin Max,,5 V 2,5.0,2.0,Willy van de Wiel
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Alan Norris,,Tony O'Shea,,5 V 3,5.0,3.0,Alan Norris
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Dean Winstanley,,Wesley Harms,,5 V 3,5.0,3.0,Dean Winstanley
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Ross Montgomery,,Christian Kist,,5 V 3,5.0,3.0,Ross Montgomery
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Robbie Green,,Remon Hurrebrink,,5 V 1,5.0,1.0,Robbie Green
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Benito van de Pas,,Tony West,,5 V 4,5.0,4.0,Benito van de Pas
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Geert de Vos,,Gary Robson,,5 V 2,5.0,2.0,Geert de Vos
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,John Walton,,Salmon Renyaan,,5 V 3,5.0,3.0,John Walton
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Joey ten Berge,,Willy van de Wiel,,5 V 3,5.0,3.0,Joey ten Berge
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Martin Adams,,Alan Norris,,5 V 1,5.0,1.0,Martin Adams
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Steve Douglas,,Wesley Harms,,5 V 3,5.0,3.0,Steve Douglas
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Fabian Roosenbrand,,Christian Kist,,5 V 1,5.0,1.0,Fabian Roosenbrand
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Scott Mitchell,,Remon Hurrebrink,,5 V 2,5.0,2.0,Scott Mitchell
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Jan Dekker,,Benito van de Pas,,5 V 3,5.0,3.0,Jan Dekker
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Scott Waites,,Geert de Vos,,5 V 3,5.0,3.0,Scott Waites
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Darryl Fitton,,Salmon Renyaan,,5 V 3,5.0,3.0,Darryl Fitton
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Last 24 Group 3rd,Edwin Max,,Joey ten Berge,,5 V 4,5.0,4.0,Edwin Max
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Quarter Final,Scott Waites,,Jan Dekker,,3 V 1,3.0,1.0,Scott Waites
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Quarter Final,Martin Adams,,Scott Mitchell,,3 V 2,3.0,2.0,Martin Adams
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Quarter Final,Darryl Fitton,,Joey ten Berge,,3 V 2,3.0,2.0,Darryl Fitton
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Quarter Final,Ross Montgomery,,Dean Winstanley,,3 V 2,3.0,2.0,Ross Montgomery
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Semi Final,Scott Waites,,Martin Adams,,3 V 2,3.0,2.0,Scott Waites
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Semi Final,Darryl Fitton,,Ross Montgomery,,3 V 1,3.0,1.0,Darryl Fitton
Zuiderduin Masters,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3337&tna=Zuiderduin Masters&eda=11/12/2011,Final,Scott Waites,,Darryl Fitton,,5 V 4,5.0,4.0,Scott Waites
Philippines International Open,11/12/2011,https://www.dartsdatabase.co.uk/display-event.php?eid=3819&tna=Philippines International Open&eda=11/12/2011,Final,Lourence Ilagan,,Alain Abi-abi,,0 V 0,0.0,0.0,draw
