Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Last 16,Kevin Spiolek,,Keith Sullivan,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Last 16,Mike Gregory,,Phil Gilman,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Last 16,Steve Beaton,,Robert Bailie,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Last 16,Alan Warriner-Little,,Bert Vlaardingerbroek,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Last 16,PJ Moylan,,Richie Davies,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Last 16,Dennis Priestley,,Dave Askew,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Quarter Final,Magnus Caris,,Martin Adams,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Quarter Final,Mike Gregory,,Kevin Spiolek,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Quarter Final,Alan Warriner-Little,,Steve Beaton,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Quarter Final,Dennis Priestley,,PJ Moylan,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Semi Final,Mike Gregory,,Magnus Caris,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Semi Final,Dennis Priestley,,Alan Warriner-Little,,0 V 0,0.0,0.0,draw
World Masters,03/12/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=286&tna=World Masters&eda=03/12/1992,Final,Dennis Priestley,,Mike Gregory,,3 V 2,3.0,2.0,Dennis Priestley
World Youth Masters,18/11/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=1460&tna=World Youth Masters&eda=18/11/1992,,,,,,V,,,
Mill Rythe Darts Festival,15/11/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2557&tna=Mill Rythe Darts Festival&eda=15/11/1992,,,,,,V,,,
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Quarter Final,Phil Taylor,,Mykee Saunders,,0 V 0,0.0,0.0,draw
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Quarter Final,Dennis Priestley,,Jamie Harvey,,3 V 0,3.0,0.0,Dennis Priestley
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Quarter Final,Mick Manning,,Gene Raymond,,3 V 1,3.0,1.0,Mick Manning
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Quarter Final,Rod Harrington,,Ronnie Baxter,,0 V 0,0.0,0.0,draw
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Semi Final,Phil Taylor,,Dennis Priestley,,3 V 2,3.0,2.0,Phil Taylor
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Semi Final,Rod Harrington,,Mick Manning,,3 V 2,3.0,2.0,Rod Harrington
Jersey Festival Of Darts,27/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2286&tna=Jersey Festival Of Darts&eda=27/10/1992,Final,Rod Harrington,,Phil Taylor,,0 V 0,0.0,0.0,draw
Austrian Open,25/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=1370&tna=Austrian Open&eda=25/10/1992,Final,Rod Harrington,,Roland Scholten,,0 V 0,0.0,0.0,draw
Womens World Masters,23/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=838&tna=Womens World Masters&eda=23/10/1992,Final,Leeanne Maddock,,Sandra Greatbatch,,3 V 2,3.0,2.0,Leeanne Maddock
Australian Masters,22/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=875&tna=Australian Masters&eda=22/10/1992,,,,,,V,,,
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Mike Gregory,,Peter Evison,,6 V 3,6.0,3.0,Mike Gregory
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Jamie Harvey,,Rod Harrington,,6 V 3,6.0,3.0,Jamie Harvey
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,John Lowe,,Paul Hartshorn,,6 V 5,6.0,5.0,John Lowe
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Jocky Wilson,,Ritchie Gardner,,6 V 3,6.0,3.0,Jocky Wilson
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Phil Taylor,,Bob Anderson,,6 V 4,6.0,4.0,Phil Taylor
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Dennis Priestley,,Cliff Lazarenko,,6 V 4,6.0,4.0,Dennis Priestley
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Eric Bristow,,Alan Warriner-Little,,6 V 3,6.0,3.0,Eric Bristow
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Last 16,Keith Deller,,Kevin Spiolek,,6 V 5,6.0,5.0,Keith Deller
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Quarter Final,Mike Gregory,,John Lowe,,6 V 1,6.0,1.0,Mike Gregory
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Quarter Final,Jocky Wilson,,Keith Deller,,6 V 3,6.0,3.0,Jocky Wilson
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Quarter Final,Dennis Priestley,,Phil Taylor,,6 V 3,6.0,3.0,Dennis Priestley
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Quarter Final,Jamie Harvey,,Eric Bristow,,6 V 4,6.0,4.0,Jamie Harvey
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Semi Final,Mike Gregory,,Jocky Wilson,,7 V 0,7.0,0.0,Mike Gregory
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Semi Final,Dennis Priestley,,Jamie Harvey,,7 V 3,7.0,3.0,Dennis Priestley
PDC Lada UK Masters,11/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=2437&tna=PDC Lada UK Masters&eda=11/10/1992,Final,Mike Gregory,,Dennis Priestley,,8 V 5,8.0,5.0,Mike Gregory
Swedish Open,04/10/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=744&tna=Swedish Open&eda=04/10/1992,Final,Mike Gregory,,Dennis Priestley,,0 V 0,0.0,0.0,draw
WDF Europe Cup Team,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=6308&tna=WDF Europe Cup Team&eda=23/09/1992,,,,,,V,,,
WDF Europe Cup Pairs,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=3534&tna=WDF Europe Cup Pairs&eda=23/09/1992,,,,,,V,,,
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Troy Baillie,,Jean-Marc Siat,,4 V 2,4.0,2.0,Troy Baillie
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Per Skau,,Kexi Heinaharjo,,4 V 1,4.0,1.0,Per Skau
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Stein Jaeger,,Leif Ohrling,,4 V 2,4.0,2.0,Stein Jaeger
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Paul Hoogenboom,,Peter Johnstone,,4 V 2,4.0,2.0,Paul Hoogenboom
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Jean Marie de Jonghe,,Flavio Donda,,4 V 0,4.0,0.0,Jean Marie de Jonghe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Andreas Krockel,,Pierre Steiner,,4 V 1,4.0,1.0,Andreas Krockel
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Alan Warriner-Little,,Jack McKenna,,4 V 1,4.0,1.0,Alan Warriner-Little
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Bruno Raes,,Aulis Nissinen,,4 V 3,4.0,3.0,Bruno Raes
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Hans Zeelenberg,,Gaudenz Coray,,4 V 1,4.0,1.0,Hans Zeelenberg
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,John Joe O Shea,,Geoff Wylie,,4 V 1,4.0,1.0,John Joe O Shea
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Edy Lineham,,Svein Arne Hjelmeland,,4 V 3,4.0,3.0,Edy Lineham
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Martin Phillips,,Kai Pfeiffer,,4 V 1,4.0,1.0,Martin Phillips
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Ronnie Sharp,,Jean-Luc Leclerq,,4 V 1,4.0,1.0,Ronnie Sharp
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Phil Taylor,,Torben Christensen,,4 V 1,4.0,1.0,Phil Taylor
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Eric Burden,,Heikki Hermunen,,4 V 2,4.0,2.0,Eric Burden
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Reidar Henningson,,Dermot McGuinness,,4 V 3,4.0,3.0,Reidar Henningson
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Finian Fox,,Bob Anderson,,4 V 3,4.0,3.0,Finian Fox
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Bruno Ladovaz,,Per Eklund,,4 V 3,4.0,3.0,Bruno Ladovaz
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Oyvind Aasland,,Bert Vlaardingerbroek,,4 V 3,4.0,3.0,Oyvind Aasland
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Jocky Wilson,,Stefan Aebi,,4 V 1,4.0,1.0,Jocky Wilson
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Bernd Hebecker,,Leo Laurens,,4 V 1,4.0,1.0,Bernd Hebecker
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,PJ Moylan,,Walter Tschudin,,4 V 1,4.0,1.0,PJ Moylan
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Jann Hoffman,,Joel Chartier,,4 V 2,4.0,2.0,Jann Hoffman
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Mitchell Crooks,,Richard Johansson,,4 V 3,4.0,3.0,Mitchell Crooks
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Frans Devooght,,Arild Folgero,,4 V 1,4.0,1.0,Frans Devooght
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Andree Welge,,Raymond van Barneveld,,4 V 1,4.0,1.0,Andree Welge
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,Jamie Harvey,,Peter Locke,,4 V 2,4.0,2.0,Jamie Harvey
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 64,John Lowe,,Mauri Hakala,,4 V 1,4.0,1.0,John Lowe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Per Skau,,Troy Baillie,,4 V 2,4.0,2.0,Per Skau
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Paul Hoogenboom,,Stein Jaeger,,4 V 3,4.0,3.0,Paul Hoogenboom
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Jean Marie de Jonghe,,Geoff Tucker,,4 V 1,4.0,1.0,Jean Marie de Jonghe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Alan Warriner-Little,,Andreas Krockel,,4 V 0,4.0,0.0,Alan Warriner-Little
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Bruno Raes,,Mikael Armblad,,4 V 2,4.0,2.0,Bruno Raes
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,John Joe O Shea,,Hans Zeelenberg,,4 V 1,4.0,1.0,John Joe O Shea
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Martin Phillips,,Edy Lineham,,4 V 2,4.0,2.0,Martin Phillips
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Phil Taylor,,Ronnie Sharp,,4 V 2,4.0,2.0,Phil Taylor
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Reidar Henningson,,Eric Burden,,4 V 3,4.0,3.0,Reidar Henningson
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Bruno Ladovaz,,Finian Fox,,4 V 1,4.0,1.0,Bruno Ladovaz
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Oyvind Aasland,,Stephane Dalancon,,4 V 2,4.0,2.0,Oyvind Aasland
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Bernd Hebecker,,Jocky Wilson,,4 V 1,4.0,1.0,Bernd Hebecker
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,PJ Moylan,,Giorgio Sartor,,4 V 0,4.0,0.0,PJ Moylan
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Mitchell Crooks,,Jann Hoffman,,4 V 2,4.0,2.0,Mitchell Crooks
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,Andree Welge,,Frans Devooght,,4 V 2,4.0,2.0,Andree Welge
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 32,John Lowe,,Jamie Harvey,,4 V 2,4.0,2.0,John Lowe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,Paul Hoogenboom,,Per Skau,,4 V 3,4.0,3.0,Paul Hoogenboom
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,Alan Warriner-Little,,Jean Marie de Jonghe,,4 V 0,4.0,0.0,Alan Warriner-Little
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,John Joe O Shea,,Bruno Raes,,4 V 1,4.0,1.0,John Joe O Shea
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,Phil Taylor,,Martin Phillips,,4 V 2,4.0,2.0,Phil Taylor
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,Bruno Ladovaz,,Reidar Henningson,,4 V 3,4.0,3.0,Bruno Ladovaz
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,Bernd Hebecker,,Oyvind Aasland,,4 V 3,4.0,3.0,Bernd Hebecker
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,Mitchell Crooks,,PJ Moylan,,4 V 3,4.0,3.0,Mitchell Crooks
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Last 16,John Lowe,,Andree Welge,,4 V 1,4.0,1.0,John Lowe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Quarter Final,Alan Warriner-Little,,Paul Hoogenboom,,4 V 1,4.0,1.0,Alan Warriner-Little
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Quarter Final,Phil Taylor,,John Joe O Shea,,4 V 1,4.0,1.0,Phil Taylor
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Quarter Final,Bernd Hebecker,,Bruno Ladovaz,,4 V 0,4.0,0.0,Bernd Hebecker
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Quarter Final,John Lowe,,Mitchell Crooks,,4 V 0,4.0,0.0,John Lowe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Semi Final,Phil Taylor,,Alan Warriner-Little,,4 V 2,4.0,2.0,Phil Taylor
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Semi Final,John Lowe,,Bernd Hebecker,,4 V 3,4.0,3.0,John Lowe
WDF Europe Cup Singles,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=958&tna=WDF Europe Cup Singles&eda=23/09/1992,Final,Phil Taylor,,John Lowe,,4 V 2,4.0,2.0,Phil Taylor
Womens WDF Europe Cup,23/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=3571&tna=Womens WDF Europe Cup&eda=23/09/1992,Final,Heike Ernst,,Sandra Greatbatch,,0 V 0,0.0,0.0,draw
Belgium Open,06/09/1992,https://www.dartsdatabase.co.uk/display-event.php?eid=686&tna=Belgium Open&eda=06/09/1992,Final,Rod Harrington,,Per Skau,,0 V 0,0.0,0.0,draw
