Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
Ranking Tuesday Open,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5178&tna=Ranking Tuesday Open&eda=28/12/2010,Semi Final,Jelle Klaasen,,Sven Wens,,4 V 0,4.0,0.0,Jelle Klaasen
Ranking Tuesday Open,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5178&tna=Ranking Tuesday Open&eda=28/12/2010,Final,Jelle Klaasen,,Kim Huybrechts,,4 V 2,4.0,2.0,Jelle Klaasen
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Quarter Final,Darren Whittingham,,Jeff Buckley,,3 V 1,3.0,1.0,Darren Whittingham
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Quarter Final,Jake Jones,,James Shaw,,3 V 0,3.0,0.0,Jake Jones
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Quarter Final,Andy Pearce,,Richard Johnson,,3 V 0,3.0,0.0,Andy Pearce
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Quarter Final,Ian White,,Gareth Pass,,3 V 2,3.0,2.0,Ian White
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Semi Final,Darren Whittingham,,Jake Jones,,3 V 1,3.0,1.0,Darren Whittingham
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Semi Final,Ian White,,Andy Pearce,,3 V 0,3.0,0.0,Ian White
Pitgreen Lane Christmas KO,28/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3604&tna=Pitgreen Lane Christmas KO&eda=28/12/2010,Final,Ian White,,Darren Whittingham,,3 V 1,3.0,1.0,Ian White
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Quarter Final,Lee Ward,,Steve Filby,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Quarter Final,Ricky Williams,,Tony Hutchinson,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Quarter Final,Steve Phipps,,Dan Woodcraft,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Quarter Final,Jon Bramble,,Robbie Newland,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Semi Final,Lee Ward,,Ricky Williams,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Semi Final,Steve Phipps,,Jon Bramble,,0 V 0,0.0,0.0,draw
Cosham Xmas Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3668&tna=Cosham Xmas Open&eda=27/12/2010,Final,Steve Phipps,,Lee Ward,,5 V 4,5.0,4.0,Steve Phipps
Wilke Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5179&tna=Wilke Open&eda=27/12/2010,Semi Final,Gino Vos,,Rico Dera,,4 V 2,4.0,2.0,Gino Vos
Wilke Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5179&tna=Wilke Open&eda=27/12/2010,Semi Final,Tony West,,Hermie van Orsouw,,4 V 2,4.0,2.0,Tony West
Wilke Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5179&tna=Wilke Open&eda=27/12/2010,Final,Tony West,,Gino Vos,,5 V 3,5.0,3.0,Tony West
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Quarter Final,Paul Taylor,,Lorraine Winstanley,,0 V 0,0.0,0.0,draw
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Quarter Final,Fred Smith,,Andy Pearce,,0 V 0,0.0,0.0,draw
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Quarter Final,Scott Waites,,John Bowles,,0 V 0,0.0,0.0,draw
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Quarter Final,Dean Winstanley,,Andy Beardmore,,0 V 0,0.0,0.0,draw
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Semi Final,Paul Taylor,,Fred Smith,,0 V 0,0.0,0.0,draw
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Semi Final,Scott Waites,,Dean Winstanley,,0 V 0,0.0,0.0,draw
Macclesfield Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3605&tna=Macclesfield Open&eda=27/12/2010,Final,Scott Waites,,Paul Taylor,,0 V 0,0.0,0.0,draw
New Ham Club Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3627&tna=New Ham Club Open&eda=27/12/2010,Semi Final,Steve Lovett,,Aaron Turner,,0 V 0,0.0,0.0,draw
New Ham Club Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3627&tna=New Ham Club Open&eda=27/12/2010,Semi Final,Deta Hedman,,Phil Waffham,,4 V 0,4.0,0.0,Deta Hedman
New Ham Club Open,27/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3627&tna=New Ham Club Open&eda=27/12/2010,Final,Steve Lovett,,Deta Hedman,,4 V 3,4.0,3.0,Steve Lovett
Open Marienheem,26/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5180&tna=Open Marienheem&eda=26/12/2010,Final,Tony West,,Jan-Willem Bannink,,4 V 2,4.0,2.0,Tony West
Tilberg Open,26/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5181&tna=Tilberg Open&eda=26/12/2010,Final,Ruzdya Hopic,,Benito van de Pas,,6 V 3,6.0,3.0,Ruzdya Hopic
WDF World Rankings,24/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3669&tna=WDF World Rankings&eda=24/12/2010,Final,Martin Adams,,Dean Winstanley,,0 V 0,0.0,0.0,draw
WDF World Rankings Europe,24/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3670&tna=WDF World Rankings Europe&eda=24/12/2010,Final,Ross Montgomery,,Fabian Roosenbrand,,0 V 0,0.0,0.0,draw
WDF World Rankings Americas,24/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3671&tna=WDF World Rankings Americas&eda=24/12/2010,Final,Jerry van Loan,,Terry Hayhurst,,0 V 0,0.0,0.0,draw
WDF World Rankings Asia Pacific,24/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3672&tna=WDF World Rankings Asia Pacific&eda=24/12/2010,Final,Peter Hunt,,Koha Kokiri,,0 V 0,0.0,0.0,draw
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Quarter Final,Ian White,,Mark Frost,,3 V 1,3.0,1.0,Ian White
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Quarter Final,Gareth Pass,,Nigel Birch,,3 V 1,3.0,1.0,Gareth Pass
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Quarter Final,Karl Mavin,,Jamie Landon,,3 V 2,3.0,2.0,Karl Mavin
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Quarter Final,Andy Beardmore,,Andy Pearce,,3 V 2,3.0,2.0,Andy Beardmore
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Semi Final,Ian White,,Gareth Pass,,3 V 2,3.0,2.0,Ian White
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Semi Final,Andy Beardmore,,Karl Mavin,,3 V 1,3.0,1.0,Andy Beardmore
Ball Green Christmas KO,21/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3610&tna=Ball Green Christmas KO&eda=21/12/2010,Final,Ian White,,Andy Beardmore,,3 V 2,3.0,2.0,Ian White
Newark Xmas Open,19/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3619&tna=Newark Xmas Open&eda=19/12/2010,Final,Mensur Suljovic,,Neil Birkin,,0 V 0,0.0,0.0,draw
Open Zundel,19/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=5182&tna=Open Zundel&eda=19/12/2010,Final,Ruzdya Hopic,,Tony West,,0 V 0,0.0,0.0,draw
Stirchley Xmas Open,18/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3618&tna=Stirchley Xmas Open&eda=18/12/2010,Final,Ian Jones,,Andy Beardmore,,0 V 0,0.0,0.0,draw
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Quarter Final,Kevin Bambrick,,David Galaska,,4 V 3,4.0,3.0,Kevin Bambrick
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Quarter Final,Jason Lucas,,Jimmy Collins,,4 V 3,4.0,3.0,Jason Lucas
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Quarter Final,Andy Richardson,,Alan Carter,,4 V 0,4.0,0.0,Andy Richardson
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Quarter Final,Neil Wild,,Brian Stephens,,4 V 3,4.0,3.0,Neil Wild
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Semi Final,Jason Lucas,,Kevin Bambrick,,4 V 2,4.0,2.0,Jason Lucas
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Semi Final,Andy Richardson,,Neil Wild,,4 V 3,4.0,3.0,Andy Richardson
LPKD Red Lion Erdington,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3639&tna=LPKD Red Lion Erdington&eda=17/12/2010,Final,Andy Richardson,,Jason Lucas,,5 V 3,5.0,3.0,Andy Richardson
Unwin Open,17/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3621&tna=Unwin Open&eda=17/12/2010,Final,Daz Gilbert,,Arron Bennett,,6 V 4,6.0,4.0,Daz Gilbert
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Quarter Final,Deta Hedman,82.35,Sharon Prins,67.50,4 V 0,4.0,0.0,Deta Hedman
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Quarter Final,Trina Gulliver-MBE,72.36,Dee Bateman,73.83,4 V 3,4.0,3.0,Trina Gulliver-MBE
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Quarter Final,Francis Hoenselaar,81.24,Karen Lawman,73.08,4 V 0,4.0,0.0,Francis Hoenselaar
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Quarter Final,Karin Krappen,79.80,Irina Armstrong,74.64,4 V 3,4.0,3.0,Karin Krappen
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Semi Final,Francis Hoenselaar,86.64,Deta Hedman,80.31,4 V 2,4.0,2.0,Francis Hoenselaar
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Semi Final,Trina Gulliver-MBE,81.84,Karin Krappen,69.24,4 V 2,4.0,2.0,Trina Gulliver-MBE
Womens Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3542&tna=Womens Zuiderduin Masters&eda=12/12/2010,Final,Trina Gulliver-MBE,78.60,Francis Hoenselaar,71.79,2 V 1,2.0,1.0,Trina Gulliver-MBE
Weoley Castle Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3617&tna=Weoley Castle Open&eda=12/12/2010,Final,Dennis Smith,,Dean Stewart,,0 V 0,0.0,0.0,draw
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Quarter Final,Andrew Gilding,,Matt Padgett,,4 V 1,4.0,1.0,Andrew Gilding
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Quarter Final,Mensur Suljovic,,Nigel Staniland,,4 V 1,4.0,1.0,Mensur Suljovic
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Quarter Final,Andy Hamilton,,Darren Johnson,,4 V 1,4.0,1.0,Andy Hamilton
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Quarter Final,Jamie Caven,,Brian Kirk,,4 V 3,4.0,3.0,Jamie Caven
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Semi Final,Mensur Suljovic,87.15,Andrew Gilding,72.30,5 V 1,5.0,1.0,Mensur Suljovic
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Semi Final,Jamie Caven,99.37,Andy Hamilton,83.48,5 V 1,5.0,1.0,Jamie Caven
Sportsdale.com Xmas Open,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3028&tna=Sportsdale.com Xmas Open&eda=12/12/2010,Final,Jamie Caven,96.77,Mensur Suljovic,85.95,6 V 2,6.0,2.0,Jamie Caven
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Garry Thompson-YOR,91.89,Ted Hankey,73.95,5 V 4,5.0,4.0,Garry Thompson-YOR
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Martin Adams,88.62,Wesley Harms,89.34,5 V 1,5.0,1.0,Martin Adams
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Robbie Green,92.07,Darryl Fitton,90.21,5 V 3,5.0,3.0,Robbie Green
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Gary Robson,91.59,Steve West,89.22,5 V 2,5.0,2.0,Gary Robson
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Ross Montgomery,90.57,Tony West,81.12,5 V 2,5.0,2.0,Ross Montgomery
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Stuart Kellett,88.35,Scott Mitchell,85.35,5 V 3,5.0,3.0,Stuart Kellett
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Tony O'Shea,87.39,Alan Norris,79.65,5 V 0,5.0,0.0,Tony O'Shea
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Dean Winstanley,95.13,Scott Waites,89.16,5 V 0,5.0,0.0,Dean Winstanley
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Joey ten Berge,97.74,Garry Thompson-YOR,93.09,5 V 3,5.0,3.0,Joey ten Berge
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Martin Adams,83.55,Jan Dekker,74.31,5 V 1,5.0,1.0,Martin Adams
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Steve Douglas,95.31,Darryl Fitton,86.94,5 V 1,5.0,1.0,Steve Douglas
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Steve West,85.65,Willy van de Wiel,81.84,5 V 4,5.0,4.0,Steve West
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Ross Montgomery,94.98,John Henderson,96.93,5 V 3,5.0,3.0,Ross Montgomery
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Scott Mitchell,89.46,Gino Vos,90.39,5 V 2,5.0,2.0,Scott Mitchell
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Alan Norris,89.55,John Walton,84.06,5 V 4,5.0,4.0,Alan Norris
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Dean Winstanley,92.88,Dave Prins,92.25,5 V 2,5.0,2.0,Dean Winstanley
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Ted Hankey,85.41,Joey ten Berge,83.70,5 V 0,5.0,0.0,Ted Hankey
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Wesley Harms,82.20,Jan Dekker,76.92,5 V 3,5.0,3.0,Wesley Harms
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Robbie Green,88.02,Steve Douglas,85.59,5 V 3,5.0,3.0,Robbie Green
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Gary Robson,88.23,Willy van de Wiel,94.44,5 V 4,5.0,4.0,Gary Robson
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Tony West,82.68,John Henderson,79.92,5 V 3,5.0,3.0,Tony West
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Stuart Kellett,87.12,Gino Vos,76.77,5 V 3,5.0,3.0,Stuart Kellett
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Tony O'Shea,91.65,John Walton,87.21,5 V 4,5.0,4.0,Tony O'Shea
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Last 24 Group 3rd,Scott Waites,91.35,Dave Prins,90.66,5 V 3,5.0,3.0,Scott Waites
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Quarter Final,Martin Adams,91.92,Dean Winstanley,83.16,3 V 0,3.0,0.0,Martin Adams
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Quarter Final,Tony O'Shea,89.46,Ted Hankey,77.76,3 V 0,3.0,0.0,Tony O'Shea
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Quarter Final,Robbie Green,92.34,Gary Robson,86.49,3 V 0,3.0,0.0,Robbie Green
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Quarter Final,Ross Montgomery,90.54,Stuart Kellett,86.52,3 V 2,3.0,2.0,Ross Montgomery
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Semi Final,Robbie Green,93.99,Martin Adams,93.96,3 V 1,3.0,1.0,Robbie Green
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Semi Final,Ross Montgomery,96.27,Tony O'Shea,91.62,3 V 2,3.0,2.0,Ross Montgomery
Zuiderduin Masters,12/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=2689&tna=Zuiderduin Masters&eda=12/12/2010,Final,Ross Montgomery,94.17,Robbie Green,93.63,5 V 4,5.0,4.0,Ross Montgomery
Latvia National Championships,11/12/2010,https://www.dartsdatabase.co.uk/display-event.php?eid=3578&tna=Latvia National Championships&eda=11/12/2010,Last 16,Guntars Grebskis,,Janis Birznieks,,3 V 1,3.0,1.0,Guntars Grebskis
