Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Steve Beaton,,Marco Tak,,2 V 1,2.0,1.0,Steve Beaton
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Richie Burnett,,Sebastien Gagnon,,2 V 0,2.0,0.0,Richie Burnett
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Alex MacKay,,Troels Rusel,,2 V 0,2.0,0.0,Alex MacKay
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Peter Wright,,Gaudenz Coray,,2 V 0,2.0,0.0,Peter Wright
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Raymond van Barneveld,,Steve McDonnell,,2 V 0,2.0,0.0,Raymond van Barneveld
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Colin Rice,,Pat Robinson (Can),,2 V 0,2.0,0.0,Colin Rice
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Tony Smith,,Joao Rocha,,2 V 0,2.0,0.0,Tony Smith
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Gary Anderson,,Markus Korhonen,,2 V 0,2.0,0.0,Gary Anderson
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Wayne Mardle,,Chris van den Bergh,,2 V 0,2.0,0.0,Wayne Mardle
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Mike Veitch,,Jean Paul van Acker,,2 V 0,2.0,0.0,Mike Veitch
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Richard Herbert,,Sigurdur Adalsteinsson,,2 V 1,2.0,1.0,Richard Herbert
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Wayne Morrissey,,Shaun Greatbatch,,2 V 1,2.0,1.0,Wayne Morrissey
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Martin Adams,,Justin Broton,,2 V 0,2.0,0.0,Martin Adams
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Paul Higgins,,Tony Ricketts,,2 V 0,2.0,0.0,Paul Higgins
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Sergio Pettarini,,Glenn Toms,,2 V 0,2.0,0.0,Sergio Pettarini
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Peter Johnstone,,Terje Deras,,2 V 1,2.0,1.0,Peter Johnstone
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Colin Monk,,Erik Clarys,,2 V 0,2.0,0.0,Colin Monk
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Matt Chapman,,Paul McDonald,,2 V 1,2.0,1.0,Matt Chapman
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Mensur Suljovic,,George Dalgleish,,2 V 0,2.0,0.0,Mensur Suljovic
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Colin Fowler,,Igor Manturov,,2 V 0,2.0,0.0,Colin Fowler
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Mervyn King,,Brendan Grace,,2 V 1,2.0,1.0,Mervyn King
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Darran Bree,,Steve Farmer,,0 V 0,0.0,0.0,draw
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Carl Mercer,,Jiri Jenicek,,2 V 1,2.0,1.0,Carl Mercer
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Christian Scibetta,,Mark Holden,,2 V 1,2.0,1.0,Christian Scibetta
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Andy Fordham,,Robert Wagner,,2 V 1,2.0,1.0,Andy Fordham
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Sergei Vodicar,,Sean Palfrey,,2 V 1,2.0,1.0,Sergei Vodicar
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Paul Whitworth,,Francisco Sebastian Tendero,,2 V 0,2.0,0.0,Paul Whitworth
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Stuart Grubb,,Radek Schulz,,2 V 0,2.0,0.0,Stuart Grubb
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Kevin Painter,,Chris Stephani,,2 V 0,2.0,0.0,Kevin Painter
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Peter Allen,,Par Riihonen,,2 V 1,2.0,1.0,Peter Allen
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Paul Doggett,,Anthony Maddock,,2 V 0,2.0,0.0,Paul Doggett
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Peter Manley,,Laurent Saillour,,0 V 0,0.0,0.0,draw
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Colin Lloyd,,Andy Jenkins,,2 V 1,2.0,1.0,Colin Lloyd
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Billy Edwards,,Sigudur Hjorleifsson,,2 V 0,2.0,0.0,Billy Edwards
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Chris Mason,,Nuno Enxuto,,2 V 0,2.0,0.0,Chris Mason
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Gary Robson,,Sean McGowan,,2 V 1,2.0,1.0,Gary Robson
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Bob Taylor,,Anders Larsson,,2 V 0,2.0,0.0,Bob Taylor
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Alan Thomson,,Thomas Ryan,,2 V 1,2.0,1.0,Alan Thomson
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Liam Miley,,Allen Nutter,,0 V 0,0.0,0.0,draw
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Les Savage,,Bruno Gfeller,,2 V 1,2.0,1.0,Les Savage
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Ted Hankey,,Hannes Schnier,,2 V 0,2.0,0.0,Ted Hankey
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Phil Nixon,,Edward MacNeil,,2 V 0,2.0,0.0,Phil Nixon
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Jann Hoffman,,Dirk Rosseel,,2 V 1,2.0,1.0,Jann Hoffman
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Ernest Brown,,Stefan Nagy,,2 V 1,2.0,1.0,Ernest Brown
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,John Walton,,Tomas Seyler,,2 V 1,2.0,1.0,John Walton
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Robert Harmes,,John Donaldson,,2 V 1,2.0,1.0,Robert Harmes
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,John Magowan,,Thorgeir Gudmundsson,,2 V 0,2.0,0.0,John Magowan
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Jan Stephenson,,Antonio Munoz Egido,,2 V 1,2.0,1.0,Jan Stephenson
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Geoff Wylie,,Eddie le Bailly,,2 V 0,2.0,0.0,Geoff Wylie
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Barry Noble,,Ulf Ceder,,2 V 1,2.0,1.0,Barry Noble
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 128,Alan Reynolds,,Urs Von Rufs,,2 V 1,2.0,1.0,Alan Reynolds
World Masters,02/12/2001,https://www.dartsdatabase.co.uk/display-event.php?eid=277&tna=World Masters&eda=02/12/2001,Last 64,Paul Watton,,Jeff Waterman,,2 V 0,2.0,0.0,Paul Watton
