Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
Zuiderduin Masters,09/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=919&tna=Zuiderduin Masters&eda=09/12/2000,Quarter Final,Raymond van Barneveld,92.91,Wayne Mardle,80.52,2 V 0,2.0,0.0,Raymond van Barneveld
Zuiderduin Masters,09/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=919&tna=Zuiderduin Masters&eda=09/12/2000,Quarter Final,Peter Manley,95.76,Marko Pusa,88.92,2 V 0,2.0,0.0,Peter Manley
Zuiderduin Masters,09/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=919&tna=Zuiderduin Masters&eda=09/12/2000,Quarter Final,Martin Adams,94.59,Les Wallace,89.43,2 V 1,2.0,1.0,Martin Adams
Zuiderduin Masters,09/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=919&tna=Zuiderduin Masters&eda=09/12/2000,Semi Final,Steve Beaton,93.66,Peter Manley,93.03,3 V 1,3.0,1.0,Steve Beaton
Zuiderduin Masters,09/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=919&tna=Zuiderduin Masters&eda=09/12/2000,Semi Final,Martin Adams,87.48,Raymond van Barneveld,86.76,3 V 2,3.0,2.0,Martin Adams
Zuiderduin Masters,09/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=919&tna=Zuiderduin Masters&eda=09/12/2000,Final,Martin Adams,97.05,Steve Beaton,92.70,5 V 4,5.0,4.0,Martin Adams
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Evgenij Durirchev,,Oldrich Sulc,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Colin Rice,,Phil Nixon,,2 V 0,2.0,0.0,Colin Rice
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Leighton James,,Justin Broton,,2 V 0,2.0,0.0,Leighton James
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Mike Gregory,,Anthony Wainaina,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Steve Alker,,Walter Tschudin,,2 V 1,2.0,1.0,Steve Alker
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Jari Yllikaupila,,Rudi Ladang,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Mick Nixon,,Valerio Cristini,,2 V 0,2.0,0.0,Mick Nixon
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Sean McGowan,,Mensur Suljovic,,2 V 0,2.0,0.0,Sean McGowan
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Martyn Freeman,,Damaris Wambui,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Gaudenz Coray,,Alan Garner,,2 V 0,2.0,0.0,Gaudenz Coray
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Uki Takkinen,,Daniel Bottelbergs,,2 V 0,2.0,0.0,Uki Takkinen
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Martin McCloskey,,Glenn Moody,,2 V 1,2.0,1.0,Martin McCloskey
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,John Part,,Jarno Vesioja,,2 V 0,2.0,0.0,John Part
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Darryl Fitton,,Kenny Horton,,2 V 0,2.0,0.0,Darryl Fitton
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Danilo di Teruzzi,,Lucas Mbugua,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Rudi Minnebach,,Ernst Mertens,,2 V 0,2.0,0.0,Rudi Minnebach
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Stuart Grubb,,Marcel Tomacek,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Jez Porter,,Peter Wahlsten,,2 V 0,2.0,0.0,Jez Porter
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Erik Clarys,,Antonio Hibernon,,2 V 0,2.0,0.0,Erik Clarys
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Eddie le Bailly,,Thorgeir Gudmundsson,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Les Fitton,,Jamie Harvey,,2 V 1,2.0,1.0,Les Fitton
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Denis Ovens,,Throstur Ingimarsson,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Paul Watton,,Frank Melville,,2 V 0,2.0,0.0,Paul Watton
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Jason Roberts,,Vladimir Kurakin,,2 V 0,2.0,0.0,Jason Roberts
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Jarkko Komula,,Richard Herbert,,2 V 1,2.0,1.0,Jarkko Komula
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Javier Hibernon,,John Magowan,,2 V 1,2.0,1.0,Javier Hibernon
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Jacques Langston,,Lee Harlow,,2 V 1,2.0,1.0,Jacques Langston
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Richie Burnett,,Soren Gerulfsen,,2 V 0,2.0,0.0,Richie Burnett
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Igor Manturov,,John Chege,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Tanguy Borra,,Dennis Sheehan,,2 V 0,2.0,0.0,Tanguy Borra
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Sergei Vodicar,,Simon Wood,,2 V 0,2.0,0.0,Sergei Vodicar
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Robert-Jan Bartels,,Alan Carlisle,,2 V 0,2.0,0.0,Robert-Jan Bartels
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Carlos Escalda,,Wilborn Odela,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Helge Guddal,,Wolfgang Sperl,,2 V 1,2.0,1.0,Helge Guddal
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Bob Aldous,,Dave Eusebini,,2 V 0,2.0,0.0,Bob Aldous
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Alan Reynolds,,Yuri Salev,,2 V 1,2.0,1.0,Alan Reynolds
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Tony Hull,,Carl Mercer,,2 V 1,2.0,1.0,Tony Hull
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Sergio Pettarini,,Pat Kelly,,2 V 0,2.0,0.0,Sergio Pettarini
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Peter Manley,,Tony Eccles,,2 V 0,2.0,0.0,Peter Manley
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Chris van den Bergh,,Per Otto Jakobsen,,2 V 1,2.0,1.0,Chris van den Bergh
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Shayne Burgess,,Jan Mares,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Barry Noble,,Kim Viljanen,,2 V 1,2.0,1.0,Barry Noble
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 192,Wayne Jones,,Geoff Wylie,,2 V 1,2.0,1.0,Wayne Jones
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Mike Lewis (Wal),,Luis Martinez,,2 V 1,2.0,1.0,Mike Lewis (Wal)
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,John Walton,,Sean McGowan,,2 V 1,2.0,1.0,John Walton
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Martyn Freeman,,Stephane Didiot,,2 V 0,2.0,0.0,Martyn Freeman
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Steve Brown (US),,Paul Higgins,,2 V 0,2.0,0.0,Steve Brown (US)
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Ted Hankey,,Gaudenz Coray,,2 V 0,2.0,0.0,Ted Hankey
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Kevin Dowling,,Uki Takkinen,,2 V 0,2.0,0.0,Kevin Dowling
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Dave Askew,,Michael Rosenauer,,2 V 0,2.0,0.0,Dave Askew
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Martin Phillips,,Eric Segui,,2 V 0,2.0,0.0,Martin Phillips
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Marko Pusa,,Martin McCloskey,,2 V 0,2.0,0.0,Marko Pusa
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,John Part,,Les Wallace,,2 V 1,2.0,1.0,John Part
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Tony O'Shea,,Marc Jauaud,,2 V 0,2.0,0.0,Tony O'Shea
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Par Riihonen,,Duncan Hastings,,2 V 0,2.0,0.0,Par Riihonen
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Darryl Fitton,,Raymond van Barneveld,,2 V 0,2.0,0.0,Darryl Fitton
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,George Federico,,Danilo di Teruzzi,,2 V 0,2.0,0.0,George Federico
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Rudi Minnebach,,Bjarne Iversen,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Bjorn Berg,,Martin Brown,,2 V 0,2.0,0.0,Bjorn Berg
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Steve Coote,,Stuart Grubb,,2 V 1,2.0,1.0,Steve Coote
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Jez Porter,,Stig Jorgensen,,2 V 1,2.0,1.0,Jez Porter
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Chris Mason,,Erik Clarys,,2 V 1,2.0,1.0,Chris Mason
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Lee Savage,,Frank Hernandez,,2 V 1,2.0,1.0,Lee Savage
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Ronnie Baxter,,Eddie le Bailly,,2 V 0,2.0,0.0,Ronnie Baxter
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Les Fitton,,Luc Vriesacker,,2 V 1,2.0,1.0,Les Fitton
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Denis Ovens,,Olivier Spreutels,,2 V 0,2.0,0.0,Denis Ovens
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Tony David,,Jack McKenna,,2 V 1,2.0,1.0,Tony David
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Richie Davies,,Paul Watton,,2 V 1,2.0,1.0,Richie Davies
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Jason Roberts,,Frans Harmsen,,2 V 1,2.0,1.0,Jason Roberts
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Jarkko Komula,,Ray Carver,,2 V 0,2.0,0.0,Jarkko Komula
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Mark Barilli,,Peter Schonauer,,2 V 0,2.0,0.0,Mark Barilli
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Co Stompe,,Javier Hibernon,,2 V 1,2.0,1.0,Co Stompe
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Marco Blesing,,Jacques Langston,,2 V 1,2.0,1.0,Marco Blesing
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Richie Burnett,,Robert Hughes,,2 V 1,2.0,1.0,Richie Burnett
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Cyril Brosse,,Franz Thaler,,2 V 0,2.0,0.0,Cyril Brosse
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Martin Adams,,Igor Manturov,,2 V 0,2.0,0.0,Martin Adams
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Tanguy Borra,,Arjan Moen,,2 V 0,2.0,0.0,Tanguy Borra
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Sergei Vodicar,,David Williams (Old),,2 V 0,2.0,0.0,Sergei Vodicar
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Paul Hanvidge,,Frede Johansen,,2 V 1,2.0,1.0,Paul Hanvidge
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Colin Monk,,Robert-Jan Bartels,,2 V 0,2.0,0.0,Colin Monk
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Benny Grace,,Carlos Escalda,,2 V 0,2.0,0.0,Benny Grace
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Tomas Seyler,,Helge Guddal,,2 V 0,2.0,0.0,Tomas Seyler
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Tony Richardson,,Sigurdur Adalsteinsson,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Wayne Mardle,,Bob Aldous,,2 V 0,2.0,0.0,Wayne Mardle
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Alan Reynolds,,Tom Burquel,,0 V 0,0.0,0.0,draw
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Michel Boulet,,Tony Hull,,2 V 1,2.0,1.0,Michel Boulet
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Phil Rawson,,Urs Von Rufs,,2 V 1,2.0,1.0,Phil Rawson
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Mervyn King,,Sergio Pettarini,,2 V 0,2.0,0.0,Mervyn King
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Peter Manley,,Gerald Fox,,2 V 1,2.0,1.0,Peter Manley
World Masters,02/12/2000,https://www.dartsdatabase.co.uk/display-event.php?eid=278&tna=World Masters&eda=02/12/2000,Last 128,Mike Veitch,,Chris van den Bergh,,2 V 0,2.0,0.0,Mike Veitch
