Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Danny Noppert,,Rowby-John Rodriguez,,6 V 2,6,2,Danny Noppert
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Dimitri van den Bergh,,Madars Razma,,6 V 3,6,3,Dimitri van den Bergh
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Vincent van der Voort,,Jelle Klaasen,,6 V 4,6,4,Vincent van der Voort
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Andy Boulton,,Joe Cullen,,6 V 5,6,5,Andy Boulton
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Luke Humphries,,Jason Heaver,,6 V 4,6,4,Luke Humphries
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Ross Smith,,Rusty-Jake Rodriguez,,6 V 2,6,2,Ross Smith
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Scott Mitchell,,Martijn Kleermaker,,6 V 5,6,5,Scott Mitchell
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Jonny Clayton,,Alan Tabern,,6 V 4,6,4,Jonny Clayton
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Gary Anderson,,Stephen Bunting,,6 V 5,6,5,Gary Anderson
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Ryan Meikle,,Dirk van Duijvenbode,,6 V 5,6,5,Ryan Meikle
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Raymond van Barneveld,,Maik Kuivenhoven,,6 V 1,6,1,Raymond van Barneveld
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Michael van Gerwen,,Kevin Doets,,6 V 3,6,3,Michael van Gerwen
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Gabriel Clemens,,Steve Beaton,,6 V 5,6,5,Gabriel Clemens
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Damon Heta,,Steve Lennon,,6 V 2,6,2,Damon Heta
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Adrian Lewis,,Kim Huybrechts,,6 V 3,6,3,Adrian Lewis
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Peter Wright,,Keane Barry,,6 V 4,6,4,Peter Wright
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Nathan Aspinall,,Jeff Smith,,6 V 2,6,2,Nathan Aspinall
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Rob Cross,,Jermaine Wattimena,,6 V 2,6,2,Rob Cross
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Ryan Joyce,,Luke Woodhouse,,6 V 4,6,4,Ryan Joyce
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Ryan Searle,,Simon Whitlock,,6 V 5,6,5,Ryan Searle
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,James Wade,,Ricky Evans,,6 V 1,6,1,James Wade
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Callan Rydz,,Mensur Suljovic,,6 V 1,6,1,Callan Rydz
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Daryl Gurney,,Alan Soutar,,6 V 3,6,3,Daryl Gurney
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Michael Smith,,William Borland,,6 V 3,6,3,Michael Smith
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Ritchie Edhouse,,Dave Chisnall,,6 V 4,6,4,Ritchie Edhouse
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Brendan Dolan,,Chas Barstow,,6 V 2,6,2,Brendan Dolan
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Martin Schindler,,Ian White,,6 V 3,6,3,Martin Schindler
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Gerwyn Price,,Jason Lowe,,6 V 3,6,3,Gerwyn Price
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Krzysztof Ratajski,,Ron Meulenkamp,,6 V 1,6,1,Krzysztof Ratajski
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,William O'Connor,,Chris Dobey,,6 V 5,6,5,William O'Connor
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Darius Labanauskas,,Mervyn King,,6 V 4,6,4,Darius Labanauskas
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 64,Jose de Sousa,,Devon Petersen,,6 V 4,6,4,Jose de Sousa
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Danny Noppert,,Dimitri van den Bergh,,6 V 2,6,2,Danny Noppert
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Vincent van der Voort,,Andy Boulton,,6 V 5,6,5,Vincent van der Voort
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Luke Humphries,,Ross Smith,,6 V 5,6,5,Luke Humphries
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Jonny Clayton,,Scott Mitchell,,6 V 0,6,0,Jonny Clayton
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Gary Anderson,,Ryan Meikle,,6 V 2,6,2,Gary Anderson
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Michael van Gerwen,,Raymond van Barneveld,,6 V 3,6,3,Michael van Gerwen
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Damon Heta,,Gabriel Clemens,,6 V 2,6,2,Damon Heta
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Peter Wright,,Adrian Lewis,,6 V 5,6,5,Peter Wright
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Rob Cross,,Nathan Aspinall,,6 V 4,6,4,Rob Cross
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Ryan Searle,,Ryan Joyce,,6 V 5,6,5,Ryan Searle
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,James Wade,,Callan Rydz,,6 V 5,6,5,James Wade
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Daryl Gurney,,Michael Smith,,6 V 5,6,5,Daryl Gurney
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Brendan Dolan,,Ritchie Edhouse,,6 V 3,6,3,Brendan Dolan
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Gerwyn Price,,Martin Schindler,,6 V 1,6,1,Gerwyn Price
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,William O'Connor,,Krzysztof Ratajski,,6 V 4,6,4,William O'Connor
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 32,Jose de Sousa,,Darius Labanauskas,,6 V 5,6,5,Jose de Sousa
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Vincent van der Voort,,Danny Noppert,,10 V 7,10,7,Vincent van der Voort
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Jonny Clayton,,Luke Humphries,,10 V 9,10,9,Jonny Clayton
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Michael van Gerwen,,Gary Anderson,,10 V 6,10,6,Michael van Gerwen
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Peter Wright,,Damon Heta,,10 V 8,10,8,Peter Wright
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Ryan Searle,,Rob Cross,,10 V 7,10,7,Ryan Searle
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Daryl Gurney,,James Wade,,10 V 7,10,7,Daryl Gurney
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Brendan Dolan,,Gerwyn Price,,10 V 8,10,8,Brendan Dolan
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Last 16,Jose de Sousa,,William O'Connor,,10 V 7,10,7,Jose de Sousa
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Quarter Final,Jonny Clayton,,Vincent van der Voort,,10 V 3,10,3,Jonny Clayton
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Quarter Final,Peter Wright,,Michael van Gerwen,,10 V 6,10,6,Peter Wright
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Quarter Final,Ryan Searle,,Daryl Gurney,,10 V 9,10,9,Ryan Searle
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Quarter Final,Brendan Dolan,,Jose de Sousa,,10 V 4,10,4,Brendan Dolan
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Semi Final,Peter Wright,,Jonny Clayton,,11 V 6,11,6,Peter Wright
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Semi Final,Ryan Searle,,Brendan Dolan,,11 V 6,11,6,Ryan Searle
Players Championship Finals,28/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=24751&tna=Players Championship Finals&eda=28/11/2021,Final,Peter Wright,,Ryan Searle,,11 V 10,11,10,Peter Wright
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Gerwyn Price,,Nathan Rafferty,,5 V 4,5,4,Gerwyn Price
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Krzysztof Ratajski,,Martin Schindler,,5 V 1,5,1,Krzysztof Ratajski
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Gerwyn Price,,Krzysztof Ratajski,,5 V 0,5,0,Gerwyn Price
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Nathan Rafferty,,Martin Schindler,,5 V 2,5,2,Nathan Rafferty
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Martin Schindler,,Gerwyn Price,,5 V 4,5,4,Martin Schindler
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Nathan Rafferty,,Krzysztof Ratajski,,5 V 4,5,4,Nathan Rafferty
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jonny Clayton,,Rusty-Jake Rodriguez,,5 V 3,5,3,Jonny Clayton
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Bradley Brooks,,Mervyn King,,5 V 1,5,1,Bradley Brooks
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jonny Clayton,,Bradley Brooks,,5 V 3,5,3,Jonny Clayton
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Mervyn King,,Rusty-Jake Rodriguez,,5 V 4,5,4,Mervyn King
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jonny Clayton,,Mervyn King,,5 V 4,5,4,Jonny Clayton
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Bradley Brooks,,Rowby-John Rodriguez,,5 V 3,5,3,Bradley Brooks
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jim Williams,,James Wade,,5 V 4,5,4,Jim Williams
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Rob Cross,,Boris Krcmar,,5 V 0,5,0,Rob Cross
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,James Wade,,Boris Krcmar,,5 V 2,5,2,James Wade
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Rob Cross,,Jim Williams,,5 V 3,5,3,Rob Cross
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,James Wade,,Rob Cross,,5 V 2,5,2,James Wade
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jim Williams,,Boris Krcmar,,5 V 1,5,1,Jim Williams
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Rowby-John Rodriguez,,Chris Dobey,,5 V 3,5,3,Rowby-John Rodriguez
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Ryan Joyce,,Stephen Bunting,,5 V 4,5,4,Ryan Joyce
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Stephen Bunting,,Chris Dobey,,5 V 3,5,3,Stephen Bunting
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Ryan Joyce,,Rowby-John Rodriguez,,5 V 1,5,1,Ryan Joyce
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Chris Dobey,,Ryan Joyce,,5 V 3,5,3,Chris Dobey
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Rowby-John Rodriguez,,Stephen Bunting,,5 V 1,5,1,Rowby-John Rodriguez
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Peter Wright,,Fallon Sherrock,,5 V 1,5,1,Peter Wright
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Gabriel Clemens,,Mike de Decker,,5 V 1,5,1,Gabriel Clemens
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Gabriel Clemens,,Peter Wright,,5 V 4,5,4,Gabriel Clemens
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Fallon Sherrock,,Mike de Decker,,5 V 0,5,0,Fallon Sherrock
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Peter Wright,,Mike de Decker,,5 V 0,5,0,Peter Wright
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Fallon Sherrock,,Gabriel Clemens,,5 V 3,5,3,Fallon Sherrock
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jose de Sousa,,Matt Campbell,,5 V 1,5,1,Jose de Sousa
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Mensur Suljovic,,Luke Humphries,,5 V 3,5,3,Mensur Suljovic
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Jose de Sousa,,Mensur Suljovic,,5 V 4,5,4,Jose de Sousa
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Luke Humphries,,Matt Campbell,,5 V 3,5,3,Luke Humphries
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Luke Humphries,,Jose de Sousa,,5 V 3,5,3,Luke Humphries
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Mensur Suljovic,,Matt Campbell,,5 V 0,5,0,Mensur Suljovic
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Michael van Gerwen,,Lisa Ashton,,5 V 0,5,0,Michael van Gerwen
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Joe Cullen,,John Henderson,,5 V 0,5,0,Joe Cullen
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Michael van Gerwen,,Joe Cullen,,5 V 2,5,2,Michael van Gerwen
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,John Henderson,,Lisa Ashton,,5 V 2,5,2,John Henderson
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Michael van Gerwen,,John Henderson,,5 V 1,5,1,Michael van Gerwen
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Joe Cullen,,Lisa Ashton,,5 V 2,5,2,Joe Cullen
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Gary Anderson,,Joe Davis,,5 V 1,5,1,Gary Anderson
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Michael Smith,,Raymond van Barneveld,,5 V 4,5,4,Michael Smith
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Michael Smith,,Gary Anderson,,5 V 2,5,2,Michael Smith
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Raymond van Barneveld,,Joe Davis,,5 V 0,5,0,Raymond van Barneveld
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Gary Anderson,,Raymond van Barneveld,,5 V 2,5,2,Gary Anderson
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,,Michael Smith,,Joe Davis,,5 V 3,5,3,Michael Smith
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Gerwyn Price,,Bradley Brooks,,10 V 8,10,8,Gerwyn Price
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Jonny Clayton,,Nathan Rafferty,,10 V 2,10,2,Jonny Clayton
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,James Wade,,Rowby-John Rodriguez,,10 V 2,10,2,James Wade
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Rob Cross,,Ryan Joyce,,10 V 4,10,4,Rob Cross
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Peter Wright,,Jose de Sousa,,10 V 9,10,9,Peter Wright
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Fallon Sherrock,,Mensur Suljovic,,10 V 5,10,5,Fallon Sherrock
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Michael van Gerwen,,Gary Anderson,,10 V 8,10,8,Michael van Gerwen
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Last 16,Michael Smith,,Joe Cullen,,10 V 5,10,5,Michael Smith
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Quarter Final,Gerwyn Price,,Jonny Clayton,,16 V 12,16,12,Gerwyn Price
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Quarter Final,James Wade,,Rob Cross,,16 V 14,16,14,James Wade
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Quarter Final,Peter Wright,,Fallon Sherrock,,16 V 13,16,13,Peter Wright
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Quarter Final,Michael Smith,,Michael van Gerwen,,16 V 13,16,13,Michael Smith
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Semi Final,Gerwyn Price,,James Wade,,16 V 9,16,9,Gerwyn Price
Grand Slam Of Darts,21/11/2021,https://www.dartsdatabase.co.uk/display-event.php?eid=25078&tna=Grand Slam Of Darts&eda=21/11/2021,Semi Final,Peter Wright,,Michael Smith,,16 V 12,16,12,Peter Wright
