Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 32,Kim Huybrechts,92.76,Max Hopp,87.57,4 V 0,4.0,0.0,Kim Huybrechts
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 32,Benito van de Pas,95.79,Terry Jenkins,94.7,4 V 3,4.0,3.0,Benito van de Pas
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Michael van Gerwen,104.44,Darren Webster,99.2,4 V 1,4.0,1.0,Michael van Gerwen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 32,Adrian Lewis,102.65,Joe Cullen,82.74,4 V 0,4.0,0.0,Adrian Lewis
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Final,Michael van Gerwen,107.79,Gary Anderson,104.93,7 V 3,7.0,3.0,Michael van Gerwen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Semi Final,Michael van Gerwen,114.05,Raymond van Barneveld,109.34,6 V 2,6.0,2.0,Michael van Gerwen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Semi Final,Gary Anderson,103.45,Peter Wright,99.83,6 V 3,6.0,3.0,Gary Anderson
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Quarter Final,Michael van Gerwen,103.08,Daryl Gurney,98.52,5 V 1,5.0,1.0,Michael van Gerwen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Quarter Final,Raymond van Barneveld,96.31,Phil Taylor,95.65,5 V 3,5.0,3.0,Raymond van Barneveld
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Quarter Final,Gary Anderson,105.9,Dave Chisnall,104.63,5 V 3,5.0,3.0,Gary Anderson
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Quarter Final,Peter Wright,104.79,James Wade,99.13,5 V 3,5.0,3.0,Peter Wright
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 32,Gary Anderson,102.58,Andrew Gilding,86.21,4 V 0,4.0,0.0,Gary Anderson
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Raymond van Barneveld,95.0,Adrian Lewis,98.05,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Michael Smith,96.78,Ricky Evans,93.2,3 V 2,3.0,2.0,Michael Smith
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Daryl Gurney,92.33,Mark Webster,89.1,4 V 3,4.0,3.0,Daryl Gurney
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Phil Taylor,101.37,Kim Huybrechts,93.86,4 V 2,4.0,2.0,Phil Taylor
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Dave Chisnall,93.88,Jelle Klaasen,88.36,4 V 2,4.0,2.0,Dave Chisnall
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Peter Wright,103.05,Ian White,96.17,4 V 1,4.0,1.0,Peter Wright
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,James Wade,94.01,Michael Smith,94.52,4 V 3,4.0,3.0,James Wade
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 32,Darren Webster,104.64,Simon Whitlock,99.5,4 V 0,4.0,0.0,Darren Webster
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 16,Gary Anderson,107.68,Benito van de Pas,102.3,4 V 2,4.0,2.0,Gary Anderson
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Jonny Clayton,89.88,Gerwyn Price,86.89,3 V 1,3.0,1.0,Jonny Clayton
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Michael van Gerwen,103.34,Kim Viljanen,81.5,3 V 0,3.0,0.0,Michael van Gerwen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Peter Wright,101.06,Jerry Hendriks,86.55,3 V 0,3.0,0.0,Peter Wright
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Robert Thornton,88.55,Zoran Lerchbacher,81.8,3 V 0,3.0,0.0,Robert Thornton
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,James Wade,93.83,Ronny Huybrechts,87.72,3 V 0,3.0,0.0,James Wade
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Kim Huybrechts,98.66,James Wilson,94.69,3 V 0,3.0,0.0,Kim Huybrechts
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Max Hopp,94.59,Vincent van der Voort,88.79,3 V 1,3.0,1.0,Max Hopp
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Dave Chisnall,98.72,Rowby-John Rodriguez,94.9,3 V 2,3.0,2.0,Dave Chisnall
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Steve Beaton,88.55,Devon Petersen,79.29,3 V 1,3.0,1.0,Steve Beaton
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Mensur Suljovic,88.51,Ron Meulenkamp,88.56,3 V 0,3.0,0.0,Mensur Suljovic
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Jerry Hendriks,86.63,Warren Parry,85.42,2 V 0,2.0,0.0,Jerry Hendriks
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Kim Viljanen,83.57,Ross Snook,76.4,2 V 0,2.0,0.0,Kim Viljanen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Kevin Simm,76.05,Gilbert Ulang,73.0,2 V 0,2.0,0.0,Kevin Simm
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,David Platt,86.92,John Bowles,88.96,2 V 0,2.0,0.0,David Platt
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Corey Cadby,102.48,Sun Qiang,68.04,2 V 0,2.0,0.0,Corey Cadby
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Dragutin Horvat,75.58,Boris Koltsov,76.51,2 V 1,2.0,1.0,Dragutin Horvat
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Zoran Lerchbacher,90.35,Simon Stevenson,85.44,2 V 1,2.0,1.0,Zoran Lerchbacher
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 72,Tengku Hadzali Shah,83.44,Masumi Chino,80.18,2 V 1,2.0,1.0,Tengku Hadzali Shah
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Brendan Dolan,95.12,Christian Kist,88.67,3 V 1,3.0,1.0,Brendan Dolan
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Jelle Klaasen,96.02,Jeffrey de Graaf,89.79,3 V 1,3.0,1.0,Jelle Klaasen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Simon Whitlock,98.7,Dragutin Horvat,88.18,3 V 0,3.0,0.0,Simon Whitlock
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Mervyn King,86.85,Steve West,86.66,3 V 2,3.0,2.0,Mervyn King
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Joe Cullen,100.88,Corey Cadby,98.62,3 V 1,3.0,1.0,Joe Cullen
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Adrian Lewis,93.25,Magnus Caris,80.64,3 V 0,3.0,0.0,Adrian Lewis
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Ian White,87.2,Kevin Simm,82.16,3 V 0,3.0,0.0,Ian White
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Chris Dobey,90.7,Justin Pipe,85.94,3 V 1,3.0,1.0,Chris Dobey
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Alan Norris,91.61,John Michael,86.05,3 V 2,3.0,2.0,Alan Norris
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Phil Taylor,101.93,David Platt,86.94,3 V 0,3.0,0.0,Phil Taylor
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Daryl Gurney,96.85,Jermaine Wattimena,91.9,3 V 1,3.0,1.0,Daryl Gurney
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Mark Webster,87.78,Joe Murnan,88.84,3 V 0,3.0,0.0,Mark Webster
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Terry Jenkins,93.66,Josh Payne,88.94,3 V 1,3.0,1.0,Terry Jenkins
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Benito van de Pas,91.18,Tengku Hadzali Shah,87.86,3 V 1,3.0,1.0,Benito van de Pas
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Andrew Gilding,90.94,John Henderson,88.19,3 V 2,3.0,2.0,Andrew Gilding
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Darren Webster,94.46,Stephen Bunting,91.02,3 V 2,3.0,2.0,Darren Webster
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Cristo Reyes,95.54,Dimitri van den Bergh,99.11,3 V 2,3.0,2.0,Cristo Reyes
PDC World Championship,2017-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=7795&tna=PDC World Championship&eda=02/01/2017,Last 64,Raymond van Barneveld,98.84,Robbie Green,90.08,3 V 0,3.0,0.0,Raymond van Barneveld
BDO World Youth Championship,2017-01-07,https://www.dartsdatabase.co.uk/display-event.php?eid=11309&tna=BDO World Youth Championship&eda=07/01/2017,Final,Justin van Tergouw,88.2,Nathan Girvan,74.55,3 V 0,3.0,0.0,Justin van Tergouw
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Semi Final,Lisa Ashton,85.44,Aileen de Graaf,75.24,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Semi Final,Corrine Hammond,72.33,Anastasia Dobromyslova,77.04,2 V 0,2.0,0.0,Corrine Hammond
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Quarter Final,Lisa Ashton,81.12,Fallon Sherrock,76.05,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Quarter Final,Aileen de Graaf,69.78,Trina Gulliver-MBE,63.99,2 V 0,2.0,0.0,Aileen de Graaf
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Trina Gulliver-MBE,72.0,Claire Brookin,66.12,2 V 0,2.0,0.0,Trina Gulliver-MBE
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Aileen de Graaf,76.44,Rachel Brooks,70.26,2 V 0,2.0,0.0,Aileen de Graaf
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Lisa Ashton,87.06,Sharon Prins,74.7,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Fallon Sherrock,78.39,Olive Byamukama,69.87,2 V 0,2.0,0.0,Fallon Sherrock
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Lorraine Winstanley,74.52,Anca Zijlstra,63.51,2 V 0,2.0,0.0,Lorraine Winstanley
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Casey Gallagher,79.86,Deta Hedman,73.62,2 V 1,2.0,1.0,Casey Gallagher
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Anastasia Dobromyslova,85.5,Rhian Griffiths,86.46,2 V 1,2.0,1.0,Anastasia Dobromyslova
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Last 16,Corrine Hammond,70.44,Patricia Farrell,61.26,2 V 0,2.0,0.0,Corrine Hammond
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Final,Lisa Ashton,81.81,Corrine Hammond,73.53,3 V 0,3.0,0.0,Lisa Ashton
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Quarter Final,Corrine Hammond,70.08,Casey Gallagher,68.85,2 V 0,2.0,0.0,Corrine Hammond
Womens World Championship,2017-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=10989&tna=Womens World Championship&eda=14/01/2017,Quarter Final,Anastasia Dobromyslova,82.2,Lorraine Winstanley,71.76,2 V 1,2.0,1.0,Anastasia Dobromyslova
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Raymond Smith,80.31,Davy van Baelen,83.55,3 V 2,3.0,2.0,Raymond Smith
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Paul Hogan,91.62,Martin Phillips,83.61,3 V 2,3.0,2.0,Paul Hogan
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Jeff Smith,91.71,Brian Dawson,87.24,3 V 2,3.0,2.0,Jeff Smith
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Phil Blackwell,81.36,Dean Reynolds,79.26,3 V 2,3.0,2.0,Phil Blackwell
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Krzysztof Ratajski,84.15,Wesley Harms,84.27,3 V 0,3.0,0.0,Krzysztof Ratajski
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Darius Labanauskas,91.74,Conan Whitehead,83.46,3 V 1,3.0,1.0,Darius Labanauskas
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Mark McGeeney,90.96,James Hurrell,87.75,3 V 1,3.0,1.0,Mark McGeeney
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Scott Waites,90.54,Dennis Harbour,89.28,3 V 1,3.0,1.0,Scott Waites
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Scott Mitchell,87.81,Mark McGrath,78.54,3 V 0,3.0,0.0,Scott Mitchell
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Richard Veenstra,91.47,Ross Montgomery,86.25,3 V 1,3.0,1.0,Richard Veenstra
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Ryan Joyce,90.18,Dennis Nilsson,81.69,3 V 0,3.0,0.0,Ryan Joyce
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Mark McGrath,81.6,Roger Janssen,77.37,3 V 2,3.0,2.0,Mark McGrath
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Jeff Smith,84.63,Seigo Asada,86.7,3 V 1,3.0,1.0,Jeff Smith
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Krzysztof Ratajski,88.05,Willem Mandigers,87.48,3 V 2,3.0,2.0,Krzysztof Ratajski
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Paul Hogan,85.65,Tom Sawyer,72.69,3 V 0,3.0,0.0,Paul Hogan
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,David Cameron,86.19,Jimmy Hendriks,86.4,3 V 1,3.0,1.0,David Cameron
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 40,Dennis Harbour,81.99,Craig Caldwell,79.74,3 V 1,3.0,1.0,Dennis Harbour
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Danny Noppert,98.07,David Cameron,86.76,3 V 1,3.0,1.0,Danny Noppert
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Jamie Hughes,94.38,Martin Atkins (Leeds),88.68,3 V 1,3.0,1.0,Jamie Hughes
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Geert de Vos,96.9,Raymond Smith,92.19,3 V 0,3.0,0.0,Geert de Vos
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Darryl Fitton,85.26,Wouter Vaes,79.65,3 V 0,3.0,0.0,Darryl Fitton
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Final,Glen Durrant,93.48,Danny Noppert,93.3,7 V 3,7.0,3.0,Glen Durrant
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Semi Final,Glen Durrant,96.27,Jamie Hughes,96.93,6 V 1,6.0,1.0,Glen Durrant
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Semi Final,Danny Noppert,93.57,Darryl Fitton,95.73,6 V 3,6.0,3.0,Danny Noppert
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Quarter Final,Glen Durrant,89.85,Darius Labanauskas,87.15,5 V 2,5.0,2.0,Glen Durrant
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 32,Martin Adams,91.74,Ryan Joyce,87.87,3 V 2,3.0,2.0,Martin Adams
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Quarter Final,Darryl Fitton,89.97,Geert de Vos,87.12,5 V 4,5.0,4.0,Darryl Fitton
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Quarter Final,Danny Noppert,95.58,Scott Waites,94.41,5 V 3,5.0,3.0,Danny Noppert
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 16,Glen Durrant,89.85,Paul Hogan,92.01,4 V 3,4.0,3.0,Glen Durrant
BDO World Championship,2017-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=10984&tna=BDO World Championship&eda=15/01/2017,Last 16,Martin Adams,89.94,Jeff Smith,89.31,4 V 1,4.0,1.0,Martin Adams
