Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
Ireland Players Championship 2,2013-11-23,https://www.dartsdatabase.co.uk/display-event.php?eid=5743&tna=Ireland Players Championship 2&eda=23/11/2013,Last 16,Ryan Maher,,Jimmy Dunne,,4 V 1,4.0,1.0,Ryan Maher
Ireland Players Championship 2,2013-11-23,https://www.dartsdatabase.co.uk/display-event.php?eid=5743&tna=Ireland Players Championship 2&eda=23/11/2013,Last 16,Benny Grace,,Clifford Doyle,,4 V 3,4.0,3.0,Benny Grace
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Adrian Lewis,95.26,Dennis Smith,80.89,3 V 0,3.0,0.0,Adrian Lewis
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Michael Smith,79.69,Morihiro Hashimoto,76.5,3 V 1,3.0,1.0,Michael Smith
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Vincent van der Voort,85.96,Matt Clark,78.5,3 V 1,3.0,1.0,Vincent van der Voort
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Michael van Gerwen,89.13,Zoran Lerchbacher,89.94,3 V 0,3.0,0.0,Michael van Gerwen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Simon Whitlock,97.35,Ross Smith,86.2,3 V 0,3.0,0.0,Simon Whitlock
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Beau Anderson,83.66,Colin Lloyd,83.62,3 V 2,3.0,2.0,Beau Anderson
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Mervyn King,89.87,Darin Young,82.97,3 V 0,3.0,0.0,Mervyn King
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Ricky Evans,87.21,Ronnie Baxter,86.6,3 V 0,3.0,0.0,Ricky Evans
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Kim Huybrechts,88.07,Ronny Huybrechts,90.1,3 V 1,3.0,1.0,Kim Huybrechts
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Jamie Caven,87.03,Jelle Klaasen,89.56,3 V 1,3.0,1.0,Jamie Caven
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Raymond van Barneveld,98.56,Jamie Lewis,91.02,3 V 0,3.0,0.0,Raymond van Barneveld
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Devon Petersen,85.67,Steve Beaton,87.76,3 V 1,3.0,1.0,Devon Petersen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Andy Smith,84.22,Steve Brown,84.89,3 V 1,3.0,1.0,Andy Smith
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Royden Lam,79.4,Gino Vos,79.45,4 V 1,4.0,1.0,Royden Lam
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Wes Newton,88.41,Royden Lam,83.45,3 V 1,3.0,1.0,Wes Newton
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Mark Webster,86.7,Mensur Suljovic,84.02,3 V 2,3.0,2.0,Mark Webster
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,James Wade,91.92,Darren Webster,90.12,3 V 2,3.0,2.0,James Wade
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Kevin Painter,98.59,Tomas Seyler,86.98,3 V 0,3.0,0.0,Kevin Painter
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Rob Szabo,76.78,Ian Moss,78.63,4 V 3,4.0,3.0,Rob Szabo
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Per Laursen,91.55,Colin McGarry,84.71,4 V 2,4.0,2.0,Per Laursen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Julio Barbero,84.03,Andree Welge,79.65,4 V 1,4.0,1.0,Julio Barbero
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Colin Osborne,89.82,Dennis Lindskjold,74.3,4 V 1,4.0,1.0,Colin Osborne
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Devon Petersen,88.01,Mohd Latif Sapup,82.78,4 V 1,4.0,1.0,Devon Petersen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Zoran Lerchbacher,90.25,Ben Ward,86.43,4 V 1,4.0,1.0,Zoran Lerchbacher
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 72,Morihiro Hashimoto,84.26,Paul Lim,75.26,4 V 2,4.0,2.0,Morihiro Hashimoto
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,John Henderson,91.62,Dave Chisnall,98.43,3 V 2,3.0,2.0,John Henderson
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Justin Pipe,87.85,Arron Monk,78.64,3 V 0,3.0,0.0,Justin Pipe
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Brendan Dolan,96.72,Colin Osborne,82.64,3 V 0,3.0,0.0,Brendan Dolan
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Final,Michael van Gerwen,100.1,Peter Wright,95.71,7 V 4,7.0,4.0,Michael van Gerwen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Gary Anderson,97.83,Mark Dudbridge,90.4,3 V 0,3.0,0.0,Gary Anderson
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Robert Thornton,98.89,Beau Anderson,87.76,4 V 0,4.0,0.0,Robert Thornton
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Michael Smith,94.55,Phil Taylor,95.55,4 V 3,4.0,3.0,Michael Smith
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Raymond van Barneveld,99.65,Jamie Caven,96.05,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Peter Wright,98.04,Per Laursen,87.63,4 V 2,4.0,2.0,Peter Wright
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Michael van Gerwen,100.2,Gary Anderson,98.18,4 V 3,4.0,3.0,Michael van Gerwen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,James Wade,99.92,Devon Petersen,92.42,4 V 0,4.0,0.0,James Wade
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Adrian Lewis,91.17,Mervyn King,91.87,4 V 1,4.0,1.0,Adrian Lewis
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Mark Webster,92.48,Raymond van Barneveld,94.82,4 V 3,4.0,3.0,Mark Webster
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Ian White,98.39,Kim Huybrechts,98.94,4 V 3,4.0,3.0,Ian White
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Ian White,95.92,Richie Burnett,95.83,4 V 3,4.0,3.0,Ian White
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Wes Newton,95.51,Robert Thornton,91.74,4 V 1,4.0,1.0,Wes Newton
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Peter Wright,105.07,Michael Smith,98.33,4 V 3,4.0,3.0,Peter Wright
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Quarter Final,Adrian Lewis,96.56,James Wade,90.85,5 V 1,5.0,1.0,Adrian Lewis
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Quarter Final,Michael van Gerwen,98.86,Mark Webster,93.34,5 V 3,5.0,3.0,Michael van Gerwen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Paul Nicholson,96.82,Stuart Kellett,95.09,3 V 0,3.0,0.0,Paul Nicholson
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Quarter Final,Peter Wright,95.85,Wes Newton,92.4,5 V 4,5.0,4.0,Peter Wright
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Semi Final,Michael van Gerwen,103.02,Adrian Lewis,99.19,6 V 0,6.0,0.0,Michael van Gerwen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Semi Final,Peter Wright,100.24,Simon Whitlock,97.25,6 V 2,6.0,2.0,Peter Wright
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 16,Simon Whitlock,92.96,Kevin Painter,86.38,4 V 0,4.0,0.0,Simon Whitlock
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Richie Burnett,95.91,Andy Hamilton,96.89,4 V 1,4.0,1.0,Richie Burnett
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Quarter Final,Simon Whitlock,95.77,Ian White,98.41,5 V 4,5.0,4.0,Simon Whitlock
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Kevin Painter,91.59,Paul Nicholson,93.6,4 V 0,4.0,0.0,Kevin Painter
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Simon Whitlock,95.3,Jarkko Komula,88.99,4 V 0,4.0,0.0,Simon Whitlock
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Andy Hamilton,92.03,Julio Barbero,93.52,3 V 1,3.0,1.0,Andy Hamilton
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Robert Thornton,86.86,Max Hopp,80.17,3 V 1,3.0,1.0,Robert Thornton
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Ian White,97.02,Kyle Anderson,89.68,3 V 1,3.0,1.0,Ian White
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Per Laursen,89.45,Terry Jenkins,95.91,3 V 2,3.0,2.0,Per Laursen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Jarkko Komula,84.57,Mark Walsh,86.51,3 V 1,3.0,1.0,Jarkko Komula
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Richie Burnett,97.19,Dean Winstanley,95.48,3 V 1,3.0,1.0,Richie Burnett
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Phil Taylor,96.68,Rob Szabo,90.06,3 V 1,3.0,1.0,Phil Taylor
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,John Part,82.48,Mareno Michels,79.7,3 V 2,3.0,2.0,John Part
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Kevin McDine,91.8,Wayne Jones,89.75,3 V 2,3.0,2.0,Kevin McDine
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Devon Petersen,95.18,Justin Pipe,93.0,4 V 1,4.0,1.0,Devon Petersen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Adrian Lewis,103.68,Vincent van der Voort,99.47,4 V 1,4.0,1.0,Adrian Lewis
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,James Wade,91.86,Andy Smith,90.04,4 V 3,4.0,3.0,James Wade
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Mervyn King,94.81,Ricky Evans,94.4,4 V 2,4.0,2.0,Mervyn King
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Mark Webster,92.23,John Henderson,91.62,4 V 3,4.0,3.0,Mark Webster
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Michael van Gerwen,96.88,Kevin McDine,90.11,4 V 1,4.0,1.0,Michael van Gerwen
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Wes Newton,92.19,John Part,87.89,4 V 0,4.0,0.0,Wes Newton
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 64,Peter Wright,98.68,Joe Cullen,90.83,3 V 0,3.0,0.0,Peter Wright
PDC World Championship,2014-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=4486&tna=PDC World Championship&eda=01/01/2014,Last 32,Gary Anderson,97.97,Brendan Dolan,90.1,4 V 1,4.0,1.0,Gary Anderson
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 40,Martin Adams,87.27,David Cameron,77.07,3 V 0,3.0,0.0,Martin Adams
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 40,Madars Razma,79.38,John Michael,83.19,3 V 2,3.0,2.0,Madars Razma
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 40,Michael Meaney,80.25,Harley Kemp,77.94,3 V 0,3.0,0.0,Michael Meaney
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Martin Adams,87.27,Tony O'Shea,74.97,3 V 0,3.0,0.0,Martin Adams
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Glen Durrant,86.16,Mike Day,75.87,3 V 0,3.0,0.0,Glen Durrant
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Scott Mitchell,88.26,Paul Hogan,87.03,3 V 2,3.0,2.0,Scott Mitchell
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Geert de Vos,84.93,Madars Razma,79.23,3 V 1,3.0,1.0,Geert de Vos
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Dave Prins,86.55,Jim Williams,78.69,3 V 0,3.0,0.0,Dave Prins
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Stephen Bunting,91.6,Jim Widmayer,76.57,3 V 1,3.0,1.0,Stephen Bunting
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Jan Dekker,83.61,Benito van de Pas,75.66,3 V 0,3.0,0.0,Jan Dekker
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Ross Montgomery,80.19,Michael Meaney,79.56,3 V 2,3.0,2.0,Ross Montgomery
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Tony Eccles,86.31,Darryl Fitton,85.92,3 V 1,3.0,1.0,Tony Eccles
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 40,Christian Kist,86.61,Hiroaki Shimizu,78.84,3 V 2,3.0,2.0,Christian Kist
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,Gary Robson,88.32,Ron Meulenkamp,87.87,3 V 2,3.0,2.0,Gary Robson
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 32,James Wilson,96.33,Christian Kist,95.91,3 V 1,3.0,1.0,James Wilson
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 40,Mike Day,77.88,Sam Head,73.68,3 V 0,3.0,0.0,Mike Day
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Quarter Final,Glenn Spearing,,William O'Connor,,5 V 4,5.0,4.0,Glenn Spearing
BDO World Championship,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5291&tna=BDO World Championship&eda=12/01/2014,Last 40,Paul Hogan,83.76,Karel Sedlacek,83.28,3 V 1,3.0,1.0,Paul Hogan
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Damien O Driscoll,,Dean Finn,,4 V 1,4.0,1.0,Damien O Driscoll
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Glenn Spearing,,Philip Grace,,4 V 2,4.0,2.0,Glenn Spearing
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,William O'Connor,,Alan Bennett,,4 V 0,4.0,0.0,William O'Connor
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Daryl Gurney,,Eric Power,,4 V 1,4.0,1.0,Daryl Gurney
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Mick McGowan,,Kieran Lennon,,4 V 3,4.0,3.0,Mick McGowan
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Trevor Vallely,,Andrew Ryan,,4 V 0,4.0,0.0,Trevor Vallely
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Eugene McArdle,,John O'Shea,,4 V 2,4.0,2.0,Eugene McArdle
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Last 16,Shane O'Connor,,Robert Duke,,4 V 1,4.0,1.0,Shane O'Connor
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Quarter Final,Daryl Gurney,,Damien O Driscoll,,5 V 0,5.0,0.0,Daryl Gurney
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Quarter Final,Mick McGowan,,Trevor Vallely,,5 V 4,5.0,4.0,Mick McGowan
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Quarter Final,Shane O'Connor,,Eugene McArdle,,5 V 1,5.0,1.0,Shane O'Connor
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Semi Final,Daryl Gurney,,Glenn Spearing,,5 V 2,5.0,2.0,Daryl Gurney
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Semi Final,Shane O'Connor,,Mick McGowan,,5 V 1,5.0,1.0,Shane O'Connor
Ireland Players Championship 3,2014-01-12,https://www.dartsdatabase.co.uk/display-event.php?eid=5744&tna=Ireland Players Championship 3&eda=12/01/2014,Final,Daryl Gurney,,Shane O'Connor,,6 V 5,6.0,5.0,Daryl Gurney
