Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Adrian Lewis,97.2,Ted Evetts,95.92,3 V 0,3.0,0.0,Adrian Lewis
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Adrian Lewis,97.43,Darius Labanauskas,89.74,4 V 0,4.0,0.0,Adrian Lewis
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Ryan Searle,89.4,William O'Connor,89.76,4 V 1,4.0,1.0,Ryan Searle
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Dave Chisnall,97.6,Kim Huybrechts,89.84,4 V 0,4.0,0.0,Dave Chisnall
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Jamie Lewis,93.94,Daryl Gurney,91.08,4 V 3,4.0,3.0,Jamie Lewis
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Gary Anderson,97.33,Jermaine Wattimena,95.19,4 V 3,4.0,3.0,Gary Anderson
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Ryan Joyce,87.74,Alan Norris,89.65,4 V 3,4.0,3.0,Ryan Joyce
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Michael van Gerwen,101.51,Max Hopp,96.68,4 V 1,4.0,1.0,Michael van Gerwen
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Nathan Aspinall,95.76,Devon Petersen,90.75,4 V 3,4.0,3.0,Nathan Aspinall
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Brendan Dolan,89.77,Benito van de Pas,86.67,4 V 1,4.0,1.0,Brendan Dolan
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,James Wade,94.71,Keegan Brown,91.01,4 V 3,4.0,3.0,James Wade
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Michael Smith,99.72,Ryan Searle,96.22,4 V 1,4.0,1.0,Michael Smith
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Dave Chisnall,98.5,Jamie Lewis,93.75,4 V 0,4.0,0.0,Dave Chisnall
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Ryan Joyce,87.69,James Wade,90.77,4 V 3,4.0,3.0,Ryan Joyce
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Gary Anderson,98.75,Chris Dobey,100.83,4 V 3,4.0,3.0,Gary Anderson
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Michael van Gerwen,108.08,Adrian Lewis,101.16,4 V 1,4.0,1.0,Michael van Gerwen
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Quarter Final,Nathan Aspinall,99.72,Brendan Dolan,93.87,5 V 1,5.0,1.0,Nathan Aspinall
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Quarter Final,Michael Smith,103.0,Luke Humphries,94.18,5 V 1,5.0,1.0,Michael Smith
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Semi Final,Michael van Gerwen,104.76,Gary Anderson,97.98,6 V 1,6.0,1.0,Michael van Gerwen
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Quarter Final,Michael van Gerwen,101.12,Ryan Joyce,88.35,5 V 1,5.0,1.0,Michael van Gerwen
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Semi Final,Michael Smith,105.22,Nathan Aspinall,100.53,6 V 3,6.0,3.0,Michael Smith
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 16,Luke Humphries,99.71,Rob Cross,97.38,4 V 2,4.0,2.0,Luke Humphries
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Alan Norris,92.23,Steve Lennon,87.89,3 V 2,3.0,2.0,Alan Norris
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Chris Dobey,97.87,Vincent van der Voort,93.43,4 V 3,4.0,3.0,Chris Dobey
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Brendan Dolan,95.73,Mervyn King,92.22,4 V 2,4.0,2.0,Brendan Dolan
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Brendan Dolan,92.72,Joe Cullen,85.16,3 V 0,3.0,0.0,Brendan Dolan
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Michael Smith,94.07,Ron Meulenkamp,93.81,3 V 1,3.0,1.0,Michael Smith
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,William O'Connor,98.73,James Wilson,93.8,3 V 2,3.0,2.0,William O'Connor
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Kim Huybrechts,103.26,Daniel Larsson,91.26,3 V 0,3.0,0.0,Kim Huybrechts
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,James Wade,93.57,Seigo Asada,97.5,3 V 2,3.0,2.0,James Wade
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Ryan Joyce,90.4,Simon Whitlock,87.63,3 V 0,3.0,0.0,Ryan Joyce
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Vincent van der Voort,87.81,Darren Webster,85.48,3 V 0,3.0,0.0,Vincent van der Voort
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Darius Labanauskas,86.81,Raymond van Barneveld,89.57,3 V 2,3.0,2.0,Darius Labanauskas
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Toni Alcinas,93.12,Peter Wright,94.7,3 V 1,3.0,1.0,Toni Alcinas
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Rob Cross,101.72,Cristo Reyes,96.2,4 V 0,4.0,0.0,Rob Cross
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Dave Chisnall,95.58,Josh Payne,98.48,3 V 2,3.0,2.0,Dave Chisnall
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Max Hopp,93.51,Danny Noppert,97.35,3 V 0,3.0,0.0,Max Hopp
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Jamie Lewis,92.32,Cody Harris,92.52,3 V 2,3.0,2.0,Jamie Lewis
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Gary Anderson,94.92,Kevin Burness,92.35,3 V 1,3.0,1.0,Gary Anderson
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Rob Cross,102.93,Jeffrey de Zwaan,106.09,3 V 1,3.0,1.0,Rob Cross
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Devon Petersen,92.25,Steve West,95.68,4 V 2,4.0,2.0,Devon Petersen
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Benito van de Pas,85.61,Toni Alcinas,84.53,4 V 2,4.0,2.0,Benito van de Pas
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Michael Smith,100.47,John Henderson,94.65,4 V 2,4.0,2.0,Michael Smith
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Luke Humphries,89.64,Dimitri van den Bergh,90.82,4 V 1,4.0,1.0,Luke Humphries
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 32,Nathan Aspinall,96.17,Kyle Anderson,98.52,4 V 1,4.0,1.0,Nathan Aspinall
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Last 64,Michael van Gerwen,102.59,Alan Tabern,93.45,3 V 1,3.0,1.0,Michael van Gerwen
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Quarter Final,Gary Anderson,103.03,Dave Chisnall,96.54,5 V 2,5.0,2.0,Gary Anderson
PDC World Championship,2019-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8809&tna=PDC World Championship&eda=01/01/2019,Final,Michael van Gerwen,102.21,Michael Smith,95.29,7 V 3,7.0,3.0,Michael van Gerwen
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Mike de Decker,87.18,Yordi Meeuwisse,83.53,5 V 4,5.0,4.0,Mike de Decker
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Davyd Venken,85.37,Jimmy Hendriks,82.34,5 V 1,5.0,1.0,Davyd Venken
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Pauli Finnila,80.96,Pero Ljubic,82.38,5 V 3,5.0,3.0,Pauli Finnila
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Patrick Kovacs,81.96,Thomas Junghans,80.8,5 V 3,5.0,3.0,Patrick Kovacs
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Dennis Akhtar,72.61,Shanendo Aue,61.2,5 V 4,5.0,4.0,Dennis Akhtar
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Erik Tautfest,74.7,James Bailey,69.95,5 V 1,5.0,1.0,Erik Tautfest
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Petr Rouc,51.58,Sammy Kreitz,49.84,5 V 1,5.0,1.0,Petr Rouc
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Kevin Munch,86.42,Lukasz Sawicki,85.91,4 V 2,4.0,2.0,Kevin Munch
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Edwin Van der Veen,74.77,Kobus Vriezen,68.4,5 V 1,5.0,1.0,Edwin Van der Veen
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Marko Kantele,82.92,Mareno Michels,79.2,5 V 3,5.0,3.0,Marko Kantele
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,David Schlichting,63.15,Till Meischner,47.5,5 V 0,5.0,0.0,David Schlichting
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Maik Kuivenhoven,89.41,Florian Hempel,87.81,5 V 3,5.0,3.0,Maik Kuivenhoven
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Jens Kniest,85.41,Berry van Peer,73.64,5 V 2,5.0,2.0,Jens Kniest
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Philipp Gerwing,66.59,Patric Aeschbach,57.06,5 V 2,5.0,2.0,Philipp Gerwing
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Hendrik Eggermann,74.82,Ewald Hagemann,69.58,5 V 3,5.0,3.0,Hendrik Eggermann
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Karel Sedlacek,82.48,Tomas Seyler,71.68,5 V 4,5.0,4.0,Karel Sedlacek
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Arjan Konterman,89.46,Malte Schleinitz,54.74,5 V 0,5.0,0.0,Arjan Konterman
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Karsten Koch,84.51,Janos Vegso,71.86,5 V 1,5.0,1.0,Karsten Koch
PDC Tour Card European Qualifying School 1,2019-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=23955&tna=PDC Tour Card European Qualifying School 1&eda=03/01/2019,Last 256,Mike van Duivenbode,87.38,Philipp Netzer,66.59,5 V 0,5.0,0.0,Mike van Duivenbode
