Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 72,Kim Viljanen,87.69,Sven Groen,84.11,2 V 1,2.0,1.0,Kim Viljanen
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Terry Jenkins,89.56,Darin Young,83.49,3 V 1,3.0,1.0,Terry Jenkins
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Adrian Lewis,99.53,Jan Dekker,89.68,3 V 0,3.0,0.0,Adrian Lewis
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Dave Chisnall,99.37,Rowby-John Rodriguez,89.37,3 V 0,3.0,0.0,Dave Chisnall
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Phil Taylor,92.91,Kevin Painter,92.19,4 V 1,4.0,1.0,Phil Taylor
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Mensur Suljovic,91.04,David Pallett,92.21,4 V 3,4.0,3.0,Mensur Suljovic
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Adrian Lewis,103.52,Andrew Gilding,82.7,4 V 0,4.0,0.0,Adrian Lewis
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Peter Wright,99.09,Ronny Huybrechts,92.07,4 V 0,4.0,0.0,Peter Wright
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,James Wade,92.84,Wes Newton,84.89,4 V 0,4.0,0.0,James Wade
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Vincent van der Voort,95.12,Kyle Anderson,92.23,4 V 2,4.0,2.0,Vincent van der Voort
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Benito van de Pas,95.17,Dimitri van den Bergh,92.51,4 V 2,4.0,2.0,Benito van de Pas
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Michael Smith,100.3,Steve Beaton,91.96,4 V 2,4.0,2.0,Michael Smith
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Raymond van Barneveld,94.63,Stephen Bunting,98.18,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Michael van Gerwen,109.23,Darren Webster,94.9,4 V 0,4.0,0.0,Michael van Gerwen
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Jamie Caven,91.81,Ricky Evans,82.95,4 V 0,4.0,0.0,Jamie Caven
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Gary Anderson,99.15,Daryl Gurney,96.04,4 V 1,4.0,1.0,Gary Anderson
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Wes Newton,77.8,Cristo Reyes,87.05,3 V 1,3.0,1.0,Wes Newton
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Dave Chisnall,102.85,Christian Kist,95.92,4 V 1,4.0,1.0,Dave Chisnall
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Jelle Klaasen,102.52,Phil Taylor,100.03,4 V 3,4.0,3.0,Jelle Klaasen
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Peter Wright,103.69,Dave Chisnall,102.26,4 V 3,4.0,3.0,Peter Wright
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,James Wade,93.89,Jamie Caven,88.31,4 V 1,4.0,1.0,James Wade
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Gary Anderson,101.58,Vincent van der Voort,95.13,4 V 0,4.0,0.0,Gary Anderson
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Adrian Lewis,98.69,Mensur Suljovic,93.92,4 V 0,4.0,0.0,Adrian Lewis
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Michael Smith,101.56,Benito van de Pas,83.14,4 V 0,4.0,0.0,Michael Smith
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Raymond van Barneveld,100.44,Michael van Gerwen,105.78,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Quarter Final,Jelle Klaasen,99.35,Alan Norris,98.33,5 V 4,5.0,4.0,Jelle Klaasen
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Quarter Final,Gary Anderson,105.25,James Wade,88.05,5 V 1,5.0,1.0,Gary Anderson
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Quarter Final,Adrian Lewis,102.51,Peter Wright,103.1,5 V 2,5.0,2.0,Adrian Lewis
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Quarter Final,Raymond van Barneveld,99.44,Michael Smith,97.61,5 V 4,5.0,4.0,Raymond van Barneveld
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Semi Final,Gary Anderson,107.32,Jelle Klaasen,94.68,6 V 0,6.0,0.0,Gary Anderson
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 16,Alan Norris,95.43,Mark Webster,96.06,4 V 1,4.0,1.0,Alan Norris
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Mark Webster,93.37,Terry Jenkins,92.15,4 V 0,4.0,0.0,Mark Webster
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Alan Norris,94.8,Joe Murnan,89.76,4 V 1,4.0,1.0,Alan Norris
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Peter Wright,95.91,Keegan Brown,83.61,3 V 0,3.0,0.0,Peter Wright
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Ronny Huybrechts,91.14,Dean Winstanley,88.0,3 V 2,3.0,2.0,Ronny Huybrechts
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Alan Norris,96.88,Robert Thornton,88.66,3 V 0,3.0,0.0,Alan Norris
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,James Wade,95.77,John Michael,84.26,3 V 0,3.0,0.0,James Wade
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Michael Smith,95.31,Jeffrey de Zwaan,96.2,3 V 2,3.0,2.0,Michael Smith
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Mervyn King,97.84,Alexander Oreshkin,86.14,3 V 2,3.0,2.0,Mervyn King
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Stephen Bunting,86.72,Jyhan Artut,81.08,3 V 0,3.0,0.0,Stephen Bunting
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Raymond van Barneveld,91.34,Dirk van Duijvenbode,79.77,3 V 0,3.0,0.0,Raymond van Barneveld
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Joe Murnan,86.88,Andy Hamilton,86.75,3 V 2,3.0,2.0,Joe Murnan
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Jamie Caven,96.55,Rob Szabo,86.5,3 V 0,3.0,0.0,Jamie Caven
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Mensur Suljovic,99.44,Jermaine Wattimena,87.1,3 V 1,3.0,1.0,Mensur Suljovic
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 32,Jelle Klaasen,93.56,Mervyn King,88.71,4 V 2,4.0,2.0,Jelle Klaasen
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Phil Taylor,98.39,Keita Ono,83.49,3 V 0,3.0,0.0,Phil Taylor
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Kevin Painter,93.43,Kim Viljanen,80.63,3 V 0,3.0,0.0,Kevin Painter
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Christian Kist,93.95,Justin Pipe,75.55,3 V 0,3.0,0.0,Christian Kist
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Vincent van der Voort,95.7,Laurence Ryder,81.37,3 V 0,3.0,0.0,Vincent van der Voort
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Dimitri van den Bergh,95.22,Ian White,92.43,3 V 1,3.0,1.0,Dimitri van den Bergh
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Steve Beaton,95.87,Koha Kokiri,93.22,3 V 0,3.0,0.0,Steve Beaton
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Kyle Anderson,90.64,Brendan Dolan,87.19,3 V 0,3.0,0.0,Kyle Anderson
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,David Pallett,91.43,Kim Huybrechts,92.66,3 V 2,3.0,2.0,David Pallett
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Michael van Gerwen,99.03,René Eidams,90.48,3 V 2,3.0,2.0,Michael van Gerwen
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Mark Webster,89.58,Mick McGowan,85.88,3 V 0,3.0,0.0,Mark Webster
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Ricky Evans,93.48,Simon Whitlock,92.85,3 V 2,3.0,2.0,Ricky Evans
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Darren Webster,87.83,John Henderson,81.06,3 V 1,3.0,1.0,Darren Webster
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Daryl Gurney,94.12,Jamie Lewis,90.34,3 V 1,3.0,1.0,Daryl Gurney
PDC World Championship,2016-01-03,https://www.dartsdatabase.co.uk/display-event.php?eid=6236&tna=PDC World Championship&eda=03/01/2016,Last 64,Gary Anderson,99.55,Andy Boulton,85.3,3 V 0,3.0,0.0,Gary Anderson
BDO World Youth Championship,2016-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=9875&tna=BDO World Youth Championship&eda=08/01/2016,Final,Joshua Richardson,,Jordan Boyce,,3 V 2,3.0,2.0,Joshua Richardson
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Lorraine Winstanley,84.18,Rachel Brooks,69.66,2 V 0,2.0,0.0,Lorraine Winstanley
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Zoe Jones,70.77,Tina Osborne,69.45,2 V 1,2.0,1.0,Zoe Jones
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Deta Hedman,74.13,Corrine Hammond,69.75,2 V 0,2.0,0.0,Deta Hedman
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Aileen de Graaf,81.63,Casey Gallagher,69.93,2 V 0,2.0,0.0,Aileen de Graaf
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Ann Louise Peters,70.08,Fallon Sherrock,77.91,2 V 1,2.0,1.0,Ann Louise Peters
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,John Walton,90.09,Rob Modra,80.79,3 V 0,3.0,0.0,John Walton
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Anca Zijlstra,69.72,Anastasia Dobromyslova,72.81,2 V 1,2.0,1.0,Anca Zijlstra
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Jamie Hughes,83.76,Ross Montgomery,78.9,3 V 0,3.0,0.0,Jamie Hughes
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Richard Veenstra,89.46,Jeffrey de Graaf,87.72,3 V 2,3.0,2.0,Richard Veenstra
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Martin Atkins (Leeds),86.88,Phil Blackwell,80.88,3 V 0,3.0,0.0,Martin Atkins (Leeds)
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Martin Phillips,76.08,Ted Hankey,71.31,3 V 0,3.0,0.0,Martin Phillips
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Mark McGeeney,84.33,Peter Sajwani,74.34,3 V 0,3.0,0.0,Mark McGeeney
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Jeff Smith,92.58,Martin Adams,92.13,3 V 0,3.0,0.0,Jeff Smith
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Geert de Vos,88.44,Kostas Pantelidis,76.62,3 V 1,3.0,1.0,Geert de Vos
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Wesley Harms,88.56,Seigo Asada,88.29,3 V 2,3.0,2.0,Wesley Harms
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Madars Razma,79.62,Gary Robson,76.74,3 V 1,3.0,1.0,Madars Razma
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Brian Dawson,90.78,John Walton,90.69,3 V 2,3.0,2.0,Brian Dawson
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,Craig Caldwell,91.2,Alan Soutar,89.01,3 V 1,3.0,1.0,Craig Caldwell
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,Larry Butler,83.55,James Hurrell,78.45,3 V 2,3.0,2.0,Larry Butler
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Last 16,Trina Gulliver-MBE,69.42,Dee Bateman,61.47,2 V 1,2.0,1.0,Trina Gulliver-MBE
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,Seigo Asada,92.64,Darius Labanauskas,83.7,3 V 1,3.0,1.0,Seigo Asada
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,Peter Sajwani,80.58,Sam Hewson,74.01,3 V 2,3.0,2.0,Peter Sajwani
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,Ted Hankey,84.99,David Cameron,85.17,3 V 0,3.0,0.0,Ted Hankey
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 40,Kostas Pantelidis,81.9,Darren Peetoom,79.71,3 V 2,3.0,2.0,Kostas Pantelidis
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Larry Butler,86.67,Ryan de Vreede,84.84,3 V 2,3.0,2.0,Larry Butler
Womens World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7403&tna=Womens World Championship&eda=10/01/2016,Final,Trina Gulliver-MBE,72.93,Deta Hedman,75.51,3 V 2,3.0,2.0,Trina Gulliver-MBE
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Scott Mitchell,92.97,Craig Caldwell,92.76,3 V 2,3.0,2.0,Scott Mitchell
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Dennis Harbour,85.44,Darryl Fitton,90.0,3 V 2,3.0,2.0,Dennis Harbour
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Final,Scott Waites,87.54,Jeff Smith,84.99,7 V 1,7.0,1.0,Scott Waites
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Semi Final,Scott Waites,92.1,Jamie Hughes,82.35,6 V 1,6.0,1.0,Scott Waites
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Semi Final,Jeff Smith,91.5,Richard Veenstra,89.37,6 V 5,6.0,5.0,Jeff Smith
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Quarter Final,Scott Waites,95.58,Glen Durrant,94.74,5 V 4,5.0,4.0,Scott Waites
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Quarter Final,Jamie Hughes,94.11,Wesley Harms,91.29,5 V 1,5.0,1.0,Jamie Hughes
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Quarter Final,Richard Veenstra,89.76,Scott Mitchell,90.21,5 V 3,5.0,3.0,Richard Veenstra
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Quarter Final,Jeff Smith,89.76,Dennis Harbour,94.77,5 V 2,5.0,2.0,Jeff Smith
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Glen Durrant,95.49,Larry Butler,83.97,4 V 0,4.0,0.0,Glen Durrant
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Wesley Harms,85.8,Jim Williams,85.02,4 V 3,4.0,3.0,Wesley Harms
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Jamie Hughes,82.92,Madars Razma,79.83,4 V 1,4.0,1.0,Jamie Hughes
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Dennis Harbour,87.51,Martin Phillips,83.88,4 V 1,4.0,1.0,Dennis Harbour
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Jeff Smith,91.83,Brian Dawson,83.22,4 V 1,4.0,1.0,Jeff Smith
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Scott Waites,90.75,Geert de Vos,81.75,4 V 3,4.0,3.0,Scott Waites
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Richard Veenstra,91.2,Martin Atkins (Leeds),85.59,4 V 0,4.0,0.0,Richard Veenstra
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 16,Scott Mitchell,90.63,Mark McGeeney,90.9,4 V 3,4.0,3.0,Scott Mitchell
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Jim Williams,83.31,Tony O'Shea,82.11,3 V 0,3.0,0.0,Jim Williams
BDO World Championship,2016-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=7402&tna=BDO World Championship&eda=10/01/2016,Last 32,Glen Durrant,89.67,Dean Reynolds,81.63,3 V 0,3.0,0.0,Glen Durrant
