Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Alan Warriner-Little,90.66,Harry Robinson,82.05,3 V 2,3.0,2.0,Alan Warriner-Little
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 32,Rod Harrington,87.45,Alex Roy,81.63,3 V 0,3.0,0.0,Rod Harrington
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Final,Phil Taylor,97.11,Peter Manley,93.63,6 V 2,6.0,2.0,Phil Taylor
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Semi Final,Peter Manley,98.01,Shayne Burgess,94.2,5 V 4,5.0,4.0,Peter Manley
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Semi Final,Phil Taylor,98.76,Alan Warriner-Little,95.01,5 V 3,5.0,3.0,Phil Taylor
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Quarter Final,Phil Taylor,96.78,Bob Anderson,86.43,4 V 0,4.0,0.0,Phil Taylor
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Quarter Final,Alan Warriner-Little,84.36,John Ferrell,77.82,4 V 1,4.0,1.0,Alan Warriner-Little
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Quarter Final,Peter Manley,99.57,Dennis Smith,91.44,4 V 0,4.0,0.0,Peter Manley
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Cliff Lazarenko,87.15,Steve Brown (US),84.33,3 V 0,3.0,0.0,Cliff Lazarenko
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Dennis Smith,92.49,Mick Manning,84.45,3 V 1,3.0,1.0,Dennis Smith
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Peter Manley,88.98,Graeme Stoddart,79.68,3 V 0,3.0,0.0,Peter Manley
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Phil Taylor,102.0,John Lowe,98.73,3 V 1,3.0,1.0,Phil Taylor
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Bob Anderson,85.08,Jamie Harvey,86.1,3 V 1,3.0,1.0,Bob Anderson
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,John Ferrell,84.15,Gary Mawson,89.67,3 V 2,3.0,2.0,John Ferrell
PDC World Championship,1999-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=239&tna=PDC World Championship&eda=02/01/1999,Last 16,Shayne Burgess,90.72,Rod Harrington,94.17,3 V 1,3.0,1.0,Shayne Burgess
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Martin Adams,92.7,Mike Gregory,90.27,3 V 1,3.0,1.0,Martin Adams
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Marshall James,90.42,Peter Johnstone,85.17,3 V 2,3.0,2.0,Marshall James
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Steve Duke Snr,85.95,Steve Beaton,83.37,3 V 0,3.0,0.0,Steve Duke Snr
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Ted Hankey,100.38,Roger Carter,90.03,3 V 1,3.0,1.0,Ted Hankey
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Chris Mason,90.12,Richie Davies,90.75,3 V 1,3.0,1.0,Chris Mason
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Graham Hunt,86.13,Andy Jenkins,86.22,3 V 1,3.0,1.0,Graham Hunt
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Raymond van Barneveld,95.88,Sean Palfrey,92.01,3 V 0,3.0,0.0,Raymond van Barneveld
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Co Stompe,96.09,Davy Richardson,89.64,3 V 0,3.0,0.0,Co Stompe
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Roland Scholten,88.11,John Walton,87.87,3 V 0,3.0,0.0,Roland Scholten
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Paul Williams,90.51,Matt Clark,88.71,3 V 2,3.0,2.0,Paul Williams
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Andy Fordham,96.36,Mervyn King,94.98,3 V 2,3.0,2.0,Andy Fordham
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Tony Littlejohn,82.29,Erik Clarys,81.84,3 V 2,3.0,2.0,Tony Littlejohn
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Colin Monk,84.09,Paul Hogan,83.58,3 V 2,3.0,2.0,Colin Monk
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Ronnie Baxter,92.67,Richie Burnett,90.69,3 V 0,3.0,0.0,Ronnie Baxter
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Les Wallace,92.07,Danny Cunningham,92.43,3 V 0,3.0,0.0,Les Wallace
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 32,Kevin Painter,97.83,Robbie Widdows,99.45,3 V 0,3.0,0.0,Kevin Painter
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Andy Fordham,98.46,Paul Williams,87.0,3 V 0,3.0,0.0,Andy Fordham
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Roland Scholten,90.33,Co Stompe,88.29,3 V 2,3.0,2.0,Roland Scholten
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Ronnie Baxter,99.24,Kevin Painter,87.39,3 V 0,3.0,0.0,Ronnie Baxter
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Martin Adams,100.62,Graham Hunt,86.28,3 V 1,3.0,1.0,Martin Adams
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Chris Mason,91.98,Ted Hankey,89.85,3 V 1,3.0,1.0,Chris Mason
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Steve Duke Snr,87.72,Marshall James,86.91,3 V 1,3.0,1.0,Steve Duke Snr
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Raymond van Barneveld,98.55,Les Wallace,88.74,3 V 2,3.0,2.0,Raymond van Barneveld
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Last 16,Colin Monk,84.18,Tony Littlejohn,84.09,3 V 0,3.0,0.0,Colin Monk
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Quarter Final,Andy Fordham,87.93,Colin Monk,86.94,5 V 3,5.0,3.0,Andy Fordham
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Quarter Final,Ronnie Baxter,93.81,Roland Scholten,86.07,5 V 3,5.0,3.0,Ronnie Baxter
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Quarter Final,Chris Mason,94.41,Martin Adams,95.61,5 V 4,5.0,4.0,Chris Mason
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Quarter Final,Raymond van Barneveld,98.76,Steve Duke Snr,88.2,5 V 1,5.0,1.0,Raymond van Barneveld
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Semi Final,Ronnie Baxter,95.61,Andy Fordham,88.89,5 V 1,5.0,1.0,Ronnie Baxter
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Semi Final,Raymond van Barneveld,94.71,Chris Mason,90.39,5 V 2,5.0,2.0,Raymond van Barneveld
BDO World Championship,1999-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=23&tna=BDO World Championship&eda=10/01/1999,Final,Raymond van Barneveld,94.35,Ronnie Baxter,94.65,6 V 5,6.0,5.0,Raymond van Barneveld
Dutch Open,1999-02-07,https://www.dartsdatabase.co.uk/display-event.php?eid=772&tna=Dutch Open&eda=07/02/1999,Semi Final,Robbie Widdows,,Mervyn King,,2 V 0,2.0,0.0,Robbie Widdows
Dutch Open,1999-02-07,https://www.dartsdatabase.co.uk/display-event.php?eid=772&tna=Dutch Open&eda=07/02/1999,Semi Final,Ted Hankey,,Raymond van Barneveld,,2 V 1,2.0,1.0,Ted Hankey
Dutch Open,1999-02-07,https://www.dartsdatabase.co.uk/display-event.php?eid=772&tna=Dutch Open&eda=07/02/1999,Final,Ted Hankey,,Robbie Widdows,,4 V 2,4.0,2.0,Ted Hankey
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Ted Hankey,,Kevin Painter,,6 V 1,6.0,1.0,Ted Hankey
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Mervyn King,,Co Stompe,,5 V 2,5.0,2.0,Mervyn King
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Mervyn King,,Kevin Painter,,6 V 1,6.0,1.0,Mervyn King
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Ted Hankey,,Co Stompe,,4 V 3,4.0,3.0,Ted Hankey
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Co Stompe,,Kevin Painter,,4 V 3,4.0,3.0,Co Stompe
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Mervyn King,,Ted Hankey,,4 V 3,4.0,3.0,Mervyn King
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Martin Adams,,Richie Burnett,,7 V 0,7.0,0.0,Martin Adams
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Les Wallace,,Erik Clarys,,4 V 3,4.0,3.0,Les Wallace
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Les Wallace,,Richie Burnett,,4 V 3,4.0,3.0,Les Wallace
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Martin Adams,,Erik Clarys,,4 V 3,4.0,3.0,Martin Adams
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Erik Clarys,,Richie Burnett,,5 V 2,5.0,2.0,Erik Clarys
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Les Wallace,,Martin Adams,,4 V 3,4.0,3.0,Les Wallace
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Raymond van Barneveld,,Colin Monk,,6 V 1,6.0,1.0,Raymond van Barneveld
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Steve Beaton,,Andy Fordham,,4 V 3,4.0,3.0,Steve Beaton
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Andy Fordham,,Colin Monk,,5 V 2,5.0,2.0,Andy Fordham
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Steve Beaton,,Colin Monk,,5 V 2,5.0,2.0,Steve Beaton
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Quarter Final,Martin Adams,,Mervyn King,,2 V 1,2.0,1.0,Martin Adams
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Raymond van Barneveld,,Andy Fordham,,6 V 1,6.0,1.0,Raymond van Barneveld
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Ronnie Baxter,,Francis Hoenselaar,,5 V 2,5.0,2.0,Ronnie Baxter
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Chris Mason,,Roland Scholten,,4 V 3,4.0,3.0,Chris Mason
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Chris Mason,,Francis Hoenselaar,,5 V 2,5.0,2.0,Chris Mason
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Ronnie Baxter,,Roland Scholten,,4 V 3,4.0,3.0,Ronnie Baxter
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Roland Scholten,,Francis Hoenselaar,,6 V 1,6.0,1.0,Roland Scholten
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Chris Mason,,Ronnie Baxter,,6 V 1,6.0,1.0,Chris Mason
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Quarter Final,Raymond van Barneveld,,Ronnie Baxter,,2 V 1,2.0,1.0,Raymond van Barneveld
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Quarter Final,Ted Hankey,,Les Wallace,,2 V 0,2.0,0.0,Ted Hankey
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Last 16 Group,Raymond van Barneveld,,Steve Beaton,,4 V 3,4.0,3.0,Raymond van Barneveld
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Quarter Final,Steve Beaton,,Chris Mason,,2 V 0,2.0,0.0,Steve Beaton
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Semi Final,Raymond van Barneveld,,Ted Hankey,,3 V 0,3.0,0.0,Raymond van Barneveld
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Semi Final,Martin Adams,,Steve Beaton,,3 V 0,3.0,0.0,Martin Adams
Brandstaff Masters,1999-05-16,https://www.dartsdatabase.co.uk/display-event.php?eid=3712&tna=Brandstaff Masters&eda=16/05/1999,Final,Raymond van Barneveld,,Martin Adams,,5 V 4,5.0,4.0,Raymond van Barneveld
British Teenage Open,1999-07-28,https://www.dartsdatabase.co.uk/display-event.php?eid=1475&tna=British Teenage Open&eda=28/07/1999,Final,Matt Chapman,,Kevin Thomas,,3 V 1,3.0,1.0,Matt Chapman
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Bob Anderson,,Keith Deller,,12 V 10,12.0,10.0,Bob Anderson
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Peter Evison,,Dean Allsop,,12 V 10,12.0,10.0,Peter Evison
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Dennis Priestley,,Paul Lim,,10 V 6,10.0,6.0,Dennis Priestley
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Gary Mawson,,Dennis Smith,,12 V 10,12.0,10.0,Gary Mawson
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Shayne Burgess,,Kevin Spiolek,,10 V 1,10.0,1.0,Shayne Burgess
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Mick Manning,,Eric Bristow,,10 V 2,10.0,2.0,Mick Manning
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Steve Raw,,Cliff Lazarenko,,10 V 6,10.0,6.0,Steve Raw
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Alan Warriner-Little,,John Ferrell,,10 V 4,10.0,4.0,Alan Warriner-Little
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Colin Lloyd,,Steve Cummings,,10 V 8,10.0,8.0,Colin Lloyd
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Chris Mason,,John Part,,10 V 3,10.0,3.0,Chris Mason
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Steve Brown (US),,Graeme Stoddart,,10 V 5,10.0,5.0,Steve Brown (US)
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Phil Taylor,,Ronnie Baxter,,10 V 5,10.0,5.0,Phil Taylor
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Reg Harding,,Gerald Verrier,,10 V 6,10.0,6.0,Reg Harding
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Peter Manley,,Richie Burnett,,10 V 4,10.0,4.0,Peter Manley
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Rod Harrington,,John Lowe,,10 V 7,10.0,7.0,Rod Harrington
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 32,Jamie Harvey,,Dan Lauby Snr,,10 V 5,10.0,5.0,Jamie Harvey
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 16,Chris Mason,,Steve Brown (US),,13 V 11,13.0,11.0,Chris Mason
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Last 16,Phil Taylor,,Reg Harding,,13 V 10,13.0,10.0,Phil Taylor
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Semi Final,Rod Harrington,,Dennis Priestley,,17 V 10,17.0,10.0,Rod Harrington
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Semi Final,Peter Manley,,Phil Taylor,,17 V 14,17.0,14.0,Peter Manley
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Quarter Final,Rod Harrington,,Peter Evison,,16 V 9,16.0,9.0,Rod Harrington
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Quarter Final,Dennis Priestley,,Shayne Burgess,,16 V 12,16.0,12.0,Dennis Priestley
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Quarter Final,Peter Manley,,Colin Lloyd,,16 V 8,16.0,8.0,Peter Manley
World Matchplay,1999-07-29,https://www.dartsdatabase.co.uk/display-event.php?eid=253&tna=World Matchplay&eda=29/07/1999,Final,Rod Harrington,85.95,Peter Manley,86.91,19 V 17,19.0,17.0,Rod Harrington
