Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Final,Phil Taylor,110.94,Raymond van Barneveld,101.18,7 V 1,7.0,1.0,Phil Taylor
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Semi Final,Phil Taylor,103.94,Mervyn King,89.26,6 V 2,6.0,2.0,Phil Taylor
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Semi Final,Raymond van Barneveld,95.35,James Wade,91.14,6 V 4,6.0,4.0,Raymond van Barneveld
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Quarter Final,Phil Taylor,108.8,Co Stompe,89.58,5 V 0,5.0,0.0,Phil Taylor
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Quarter Final,Mervyn King,96.8,Barrie Bates,87.72,5 V 2,5.0,2.0,Mervyn King
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Quarter Final,Raymond van Barneveld,106.68,Jelle Klaasen,95.28,5 V 1,5.0,1.0,Raymond van Barneveld
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Quarter Final,James Wade,81.75,Paul Nicholson,82.53,5 V 3,5.0,3.0,James Wade
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Phil Taylor,101.63,Kevin Painter,97.34,4 V 1,4.0,1.0,Phil Taylor
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Barrie Bates,93.85,Mark Dudbridge,93.38,4 V 0,4.0,0.0,Barrie Bates
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Co Stompe,91.02,Wayne Mardle,92.18,4 V 0,4.0,0.0,Co Stompe
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Mervyn King,89.88,Dennis Smith,83.05,4 V 1,4.0,1.0,Mervyn King
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Raymond van Barneveld,98.56,Ronnie Baxter,95.27,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Jelle Klaasen,92.02,Andy Hamilton,94.74,4 V 1,4.0,1.0,Jelle Klaasen
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,Paul Nicholson,97.4,Dennis Priestley,95.05,4 V 2,4.0,2.0,Paul Nicholson
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 16,James Wade,90.76,Vincent van der Voort,91.18,4 V 0,4.0,0.0,James Wade
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Kevin Painter,92.35,Carlos Rodriguez,83.8,4 V 1,4.0,1.0,Kevin Painter
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Vincent van der Voort,98.24,Colin Osborne,97.47,4 V 1,4.0,1.0,Vincent van der Voort
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,James Wade,89.67,Tony Eccles,87.55,4 V 1,4.0,1.0,James Wade
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Dennis Priestley,91.6,John Magowan,93.01,4 V 1,4.0,1.0,Dennis Priestley
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Paul Nicholson,95.62,Adrian Lewis,96.33,4 V 3,4.0,3.0,Paul Nicholson
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Jelle Klaasen,94.96,Jan van der Rassel,89.67,4 V 0,4.0,0.0,Jelle Klaasen
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Andy Hamilton,92.53,Tony Ayres,89.97,4 V 2,4.0,2.0,Andy Hamilton
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 64,Robert Thornton,93.96,Wayne Jones,85.23,3 V 1,3.0,1.0,Robert Thornton
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Raymond van Barneveld,102.54,Wes Newton,88.77,4 V 1,4.0,1.0,Raymond van Barneveld
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Ronnie Baxter,89.45,Denis Ovens,85.97,4 V 1,4.0,1.0,Ronnie Baxter
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Barrie Bates,88.42,Bill Davis,87.07,4 V 2,4.0,2.0,Barrie Bates
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Mark Dudbridge,95.98,Mensur Suljovic,92.8,4 V 0,4.0,0.0,Mark Dudbridge
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Wayne Mardle,97.75,Robert Thornton,95.79,4 V 3,4.0,3.0,Wayne Mardle
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Dennis Smith,90.05,Kevin McDine,91.16,4 V 3,4.0,3.0,Dennis Smith
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Co Stompe,96.82,Alan Tabern,89.83,4 V 1,4.0,1.0,Co Stompe
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 32,Mervyn King,90.41,Mark Walsh,91.92,4 V 2,4.0,2.0,Mervyn King
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 70,Marko Kantele,89.95,Lourence Ilagan,82.11,5 V 2,5.0,2.0,Marko Kantele
PDC World Championship,2009-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=1154&tna=PDC World Championship&eda=04/01/2009,Last 64,Wayne Mardle,86.77,David Fatum,81.77,3 V 0,3.0,0.0,Wayne Mardle
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Arron Monk,,Michael van Gerwen,,6 V 4,6.0,4.0,Arron Monk
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Colin Lloyd,,Kevin Hill,,6 V 2,6.0,2.0,Colin Lloyd
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Steve Maish,,Darren Whittingham,,6 V 0,6.0,0.0,Steve Maish
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Tony Eccles,,Peter Walford,,6 V 1,6.0,1.0,Tony Eccles
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Vincent van der Voort,,Jon Archer,,6 V 1,6.0,1.0,Vincent van der Voort
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Michael Barnard,,Aaron Turner,,6 V 5,6.0,5.0,Michael Barnard
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Kevin Dowling,,Barrie Bates,,6 V 2,6.0,2.0,Kevin Dowling
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Wayne Atwood,,Jimmy Dunlop,,6 V 2,6.0,2.0,Wayne Atwood
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Terry Jenkins,,Joey Palfreyman,,6 V 4,6.0,4.0,Terry Jenkins
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Anastasia Dobromyslova,,Kevin Reade,,6 V 3,6.0,3.0,Anastasia Dobromyslova
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Stuart Dutton,,Alex Roy,,6 V 4,6.0,4.0,Stuart Dutton
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Jacko Barry,,Gary Blades,,6 V 1,6.0,1.0,Jacko Barry
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Kevin Painter,,Dave Honey,,6 V 4,6.0,4.0,Kevin Painter
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Dave Askew,,Steve Grubb,,6 V 4,6.0,4.0,Dave Askew
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Ian Jopling,,Lee Williams,,6 V 3,6.0,3.0,Ian Jopling
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Adrian Gray,,Andy Mason,,6 V 0,6.0,0.0,Adrian Gray
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Andy Hamilton,,Richie Burnett,,6 V 0,6.0,0.0,Andy Hamilton
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Andy Smith,,Mark Lawrence,,6 V 3,6.0,3.0,Andy Smith
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Dennis Smith,,Steve Lane,,6 V 4,6.0,4.0,Dennis Smith
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Dennis Priestley,,Shane Cox,,6 V 1,6.0,1.0,Dennis Priestley
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Steve Evans,,Andy Pearson,,6 V 0,6.0,0.0,Steve Evans
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Peter Wright,,Steve Hardy,,6 V 2,6.0,2.0,Peter Wright
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Andy Jenkins,,Chris Cooper,,6 V 4,6.0,4.0,Andy Jenkins
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Mervyn King,,Steve Cupitt,,6 V 1,6.0,1.0,Mervyn King
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Lee Holden,,Ian Critchett,,6 V 5,6.0,5.0,Lee Holden
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Darren Johnson,,Co Stompe,,6 V 2,6.0,2.0,Darren Johnson
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Wayne Mardle,,Colin Monk,,6 V 3,6.0,3.0,Wayne Mardle
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Wayne Jones,,David Ladley,,6 V 0,6.0,0.0,Wayne Jones
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Joe Cullen,,Stuart Holden,,6 V 4,6.0,4.0,Joe Cullen
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Kevin McDine,,Darren Green,,6 V 1,6.0,1.0,Kevin McDine
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Jonathan Overton,,Russell Mason,,6 V 4,6.0,4.0,Jonathan Overton
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Chris Thompson,,Jim Leighton,,6 V 2,6.0,2.0,Chris Thompson
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Kirk Shepherd,,Mark Jodrill,,6 V 2,6.0,2.0,Kirk Shepherd
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Simon Craven,,Norman Fletcher,,6 V 2,6.0,2.0,Simon Craven
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Darren Latham,,Sam Rooney,,6 V 3,6.0,3.0,Darren Latham
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 128,Dave Smith,,Gary Spedding,,6 V 2,6.0,2.0,Dave Smith
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Davey Mansell,,John Jenkinson,,6 V 5,6.0,5.0,Davey Mansell
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Lee Palfreyman,,Robbie Newland,,6 V 1,6.0,1.0,Lee Palfreyman
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Ian Perkins,,Mark Tiller,,6 V 3,6.0,3.0,Ian Perkins
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Sam Rooney,,Wes Newton,,6 V 0,6.0,0.0,Sam Rooney
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Chris Dalglish,,John Quantock,,6 V 5,6.0,5.0,Chris Dalglish
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Michael Barnard,,Brendan Dolan,,6 V 4,6.0,4.0,Michael Barnard
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Anastasia Dobromyslova,,Andy Relf,,6 V 1,6.0,1.0,Anastasia Dobromyslova
Bobby Bourn Memorial Trophy,2009-01-10,https://www.dartsdatabase.co.uk/display-event.php?eid=1982&tna=Bobby Bourn Memorial Trophy&eda=10/01/2009,Last 256,Dave Askew,,Peter Aleman,,6 V 0,6.0,0.0,Dave Askew
