Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Dean Winstanley,93.66,Wayne Jones,94.01,3 V 2,3.0,2.0,Dean Winstanley
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Michael Smith,97.47,Mensur Suljovic,98.91,3 V 1,3.0,1.0,Michael Smith
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Raymond van Barneveld,99.93,Rowby-John Rodriguez,79.22,3 V 0,3.0,0.0,Raymond van Barneveld
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Robert Marijanovic,76.36,Jermaine Wattimena,82.77,4 V 3,4.0,3.0,Robert Marijanovic
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Nolan Arendse,84.68,Alex Hon,79.22,4 V 0,4.0,0.0,Nolan Arendse
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,John Michael,94.82,Jani Haavisto,83.77,4 V 1,4.0,1.0,John Michael
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Boris Koltsov,79.27,Haruki Muramatsu,75.69,4 V 2,4.0,2.0,Boris Koltsov
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Daryl Gurney,96.11,Scott MacKenzie,93.76,4 V 3,4.0,3.0,Daryl Gurney
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Scott Kirchner,83.5,Mark McGrath,65.09,4 V 0,4.0,0.0,Scott Kirchner
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Sascha Stein,91.3,Kim Viljanen,67.11,4 V 1,4.0,1.0,Sascha Stein
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 72,Cristo Reyes,93.94,Christian Perez,89.9,4 V 0,4.0,0.0,Cristo Reyes
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Stephen Bunting,90.2,Robert Marijanovic,86.82,3 V 1,3.0,1.0,Stephen Bunting
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Adrian Lewis,101.9,David Pallett,90.05,3 V 0,3.0,0.0,Adrian Lewis
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Vincent van der Voort,93.39,John Henderson,89.13,3 V 2,3.0,2.0,Vincent van der Voort
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Max Hopp,96.6,Mervyn King,90.67,3 V 2,3.0,2.0,Max Hopp
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Andy Hamilton,91.09,Dave Richardson,86.04,3 V 2,3.0,2.0,Andy Hamilton
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Brendan Dolan,90.18,Nolan Arendse,83.85,3 V 0,3.0,0.0,Brendan Dolan
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Jamie Caven,80.87,Jason Hogg,83.85,3 V 2,3.0,2.0,Jamie Caven
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,James Wade,97.14,Jamie Lewis,87.75,3 V 1,3.0,1.0,James Wade
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Sascha Stein,79.34,Stuart Kellett,73.08,3 V 1,3.0,1.0,Sascha Stein
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Peter Wright,98.8,Gerwyn Price,93.9,3 V 0,3.0,0.0,Peter Wright
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Keegan Brown,88.07,John Part,84.78,3 V 2,3.0,2.0,Keegan Brown
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Stephen Bunting,102.34,Michael Smith,102.78,4 V 2,4.0,2.0,Stephen Bunting
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Raymond van Barneveld,92.23,Adrian Lewis,97.55,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Phil Taylor,102.52,Kim Huybrechts,96.93,4 V 3,4.0,3.0,Phil Taylor
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Cristo Reyes,93.47,Wes Newton,94.61,3 V 2,3.0,2.0,Cristo Reyes
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Peter Wright,102.6,Andy Hamilton,90.05,4 V 0,4.0,0.0,Peter Wright
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Gary Anderson,104.54,Cristo Reyes,98.52,4 V 1,4.0,1.0,Gary Anderson
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Robert Thornton,96.5,Benito van de Pas,89.35,4 V 0,4.0,0.0,Robert Thornton
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Michael van Gerwen,99.62,Terry Jenkins,96.92,4 V 1,4.0,1.0,Michael van Gerwen
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Quarter Final,Raymond van Barneveld,98.37,Stephen Bunting,98.36,5 V 4,5.0,4.0,Raymond van Barneveld
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Quarter Final,Phil Taylor,100.08,Vincent van der Voort,99.22,5 V 3,5.0,3.0,Phil Taylor
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Quarter Final,Gary Anderson,102.12,Peter Wright,95.66,5 V 1,5.0,1.0,Gary Anderson
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Quarter Final,Michael van Gerwen,105.26,Robert Thornton,101.49,5 V 2,5.0,2.0,Michael van Gerwen
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Semi Final,Phil Taylor,102.39,Raymond van Barneveld,99.52,6 V 2,6.0,2.0,Phil Taylor
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Semi Final,Gary Anderson,102.2,Michael van Gerwen,101.35,6 V 3,6.0,3.0,Gary Anderson
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Final,Gary Anderson,97.68,Phil Taylor,100.69,7 V 6,7.0,6.0,Gary Anderson
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Terry Jenkins,96.45,Laurence Ryder,86.69,4 V 0,4.0,0.0,Terry Jenkins
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Robert Thornton,93.78,Ronnie Baxter,84.48,4 V 0,4.0,0.0,Robert Thornton
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 16,Vincent van der Voort,93.9,Dean Winstanley,91.36,4 V 2,4.0,2.0,Vincent van der Voort
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Michael van Gerwen,99.87,Sascha Stein,89.09,4 V 1,4.0,1.0,Michael van Gerwen
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Peter Wright,95.52,Ronny Huybrechts,87.52,4 V 1,4.0,1.0,Peter Wright
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Michael van Gerwen,96.96,Joe Cullen,93.14,3 V 1,3.0,1.0,Michael van Gerwen
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Stephen Bunting,93.38,James Wade,90.93,4 V 1,4.0,1.0,Stephen Bunting
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Michael Smith,98.9,Brendan Dolan,92.89,4 V 2,4.0,2.0,Michael Smith
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Raymond van Barneveld,93.32,Jamie Caven,94.96,4 V 3,4.0,3.0,Raymond van Barneveld
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Vincent van der Voort,90.5,Max Hopp,85.58,4 V 0,4.0,0.0,Vincent van der Voort
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Adrian Lewis,100.41,Keegan Brown,93.09,4 V 2,4.0,2.0,Adrian Lewis
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 64,Jelle Klaasen,96.97,Christian Kist,93.63,3 V 1,3.0,1.0,Jelle Klaasen
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Kim Huybrechts,93.74,Ian White,93.94,4 V 3,4.0,3.0,Kim Huybrechts
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Phil Taylor,101.92,Mark Webster,93.09,4 V 0,4.0,0.0,Phil Taylor
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Andy Hamilton,90.06,Kyle Anderson,90.96,4 V 2,4.0,2.0,Andy Hamilton
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Cristo Reyes,88.41,Kevin Painter,90.22,4 V 3,4.0,3.0,Cristo Reyes
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Gary Anderson,103.02,Jelle Klaasen,100.72,4 V 3,4.0,3.0,Gary Anderson
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Benito van de Pas,91.44,Dave Chisnall,93.08,4 V 2,4.0,2.0,Benito van de Pas
PDC World Championship,2015-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=5664&tna=PDC World Championship&eda=04/01/2015,Last 32,Dean Winstanley,92.68,Darren Webster,93.59,4 V 3,4.0,3.0,Dean Winstanley
BDO World Youth Championship,2015-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=6254&tna=BDO World Youth Championship&eda=08/01/2015,Final,Colin Roelofs,76.41,Harry Ward,70.68,3 V 0,3.0,0.0,Colin Roelofs
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Jim Widmayer,76.14,Rhys Hayden,71.28,3 V 2,3.0,2.0,Jim Widmayer
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Jeff Smith,86.1,Mike Day,84.51,3 V 0,3.0,0.0,Jeff Smith
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Karel Sedlacek,82.74,Paul Coughlin,75.72,3 V 2,3.0,2.0,Karel Sedlacek
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Brian Dawson,84.9,Seigo Asada,75.63,3 V 1,3.0,1.0,Brian Dawson
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Cedric Waegemans,75.39,Eddy Sims,71.97,3 V 1,3.0,1.0,Cedric Waegemans
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Jim Widmayer,82.47,Rick Hofstra,81.54,3 V 1,3.0,1.0,Jim Widmayer
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Peter Sajwani,73.62,Sam Head,69.48,3 V 0,3.0,0.0,Peter Sajwani
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Glen Durrant,96.21,Karel Sedlacek,99.57,3 V 1,3.0,1.0,Glen Durrant
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Gary Robson,82.95,Cedric Waegemans,72.33,3 V 0,3.0,0.0,Gary Robson
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Daniel Larsson,80.67,Willem Mandigers,80.04,3 V 1,3.0,1.0,Daniel Larsson
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 40,Michel van der Horst,82.08,David Cameron,82.44,3 V 2,3.0,2.0,Michel van der Horst
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Final,Lisa Ashton,83.22,Fallon Sherrock,83.76,3 V 1,3.0,1.0,Lisa Ashton
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Jeff Smith,89.91,Wesley Harms,89.16,3 V 1,3.0,1.0,Jeff Smith
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Semi Final,Fallon Sherrock,84.75,Anastasia Dobromyslova,80.46,2 V 1,2.0,1.0,Fallon Sherrock
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Quarter Final,Anastasia Dobromyslova,75.87,Zoe Jones,69.6,2 V 0,2.0,0.0,Anastasia Dobromyslova
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Quarter Final,Lisa Ashton,90.18,Trina Gulliver-MBE,56.58,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Quarter Final,Sharon Prins,68.49,Rachel Brooks,65.88,2 V 1,2.0,1.0,Sharon Prins
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Quarter Final,Fallon Sherrock,75.84,Aileen de Graaf,73.68,2 V 1,2.0,1.0,Fallon Sherrock
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Lisa Ashton,81.72,Deta Hedman,72.51,2 V 1,2.0,1.0,Lisa Ashton
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Zoe Jones,61.5,Sarah Brent,51.72,2 V 0,2.0,0.0,Zoe Jones
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Sharon Prins,72.66,Lorraine Winstanley,67.11,2 V 0,2.0,0.0,Sharon Prins
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Aileen de Graaf,70.68,Paula Jacklin,58.95,2 V 0,2.0,0.0,Aileen de Graaf
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Rachel Brooks,76.95,Casey Gallagher,72.15,2 V 0,2.0,0.0,Rachel Brooks
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Trina Gulliver-MBE,66.3,Anneke Kuijten,48.63,2 V 0,2.0,0.0,Trina Gulliver-MBE
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Fallon Sherrock,75.6,Maria Mason,71.94,2 V 1,2.0,1.0,Fallon Sherrock
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Semi Final,Lisa Ashton,87.3,Sharon Prins,71.37,2 V 0,2.0,0.0,Lisa Ashton
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Alan Norris,87.75,Daniel Larsson,87.69,3 V 2,3.0,2.0,Alan Norris
Womens World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5910&tna=Womens World Championship&eda=11/01/2015,Last 16,Anastasia Dobromyslova,72.42,Irina Armstrong,74.97,2 V 0,2.0,0.0,Anastasia Dobromyslova
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Jamie Hughes,86.7,Michel van der Horst,83.64,3 V 1,3.0,1.0,Jamie Hughes
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 32,Robbie Green,91.65,Darius Labanauskas,88.71,3 V 1,3.0,1.0,Robbie Green
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Final,Scott Mitchell,92.61,Martin Adams,92.55,7 V 6,7.0,6.0,Scott Mitchell
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Semi Final,Martin Adams,97.92,Glen Durrant,99.87,6 V 5,6.0,5.0,Martin Adams
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Quarter Final,Scott Mitchell,96.0,Brian Dawson,91.92,5 V 2,5.0,2.0,Scott Mitchell
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Quarter Final,Martin Adams,93.84,Ross Montgomery,86.94,5 V 1,5.0,1.0,Martin Adams
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Quarter Final,Jeff Smith,90.96,Robbie Green,90.69,5 V 1,5.0,1.0,Jeff Smith
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Quarter Final,Glen Durrant,95.55,Darryl Fitton,90.75,5 V 2,5.0,2.0,Glen Durrant
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 16,Robbie Green,98.22,Peter Sajwani,84.0,4 V 0,4.0,0.0,Robbie Green
BDO World Championship,2015-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=5911&tna=BDO World Championship&eda=11/01/2015,Last 16,Scott Mitchell,93.93,Geert de Vos,88.8,4 V 2,4.0,2.0,Scott Mitchell
