Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 64,Steve Beaton,93.28,William O'Connor,91.27,3 V 1,3.0,1.0,Steve Beaton
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Darren Webster,94.54,Toni Alcinas,88.25,4 V 0,4.0,0.0,Darren Webster
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Jamie Lewis,96.25,James Richardson,89.02,4 V 1,4.0,1.0,Jamie Lewis
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Dimitri van den Bergh,96.6,Mensur Suljovic,94.35,4 V 0,4.0,0.0,Dimitri van den Bergh
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Rob Cross,99.77,John Henderson,92.81,4 V 1,4.0,1.0,Rob Cross
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Raymond van Barneveld,101.04,Vincent van der Voort,93.09,4 V 1,4.0,1.0,Raymond van Barneveld
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Phil Taylor,101.34,Keegan Brown,96.56,4 V 0,4.0,0.0,Phil Taylor
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Michael van Gerwen,100.06,Gerwyn Price,97.06,4 V 2,4.0,2.0,Michael van Gerwen
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Quarter Final,Jamie Lewis,101.26,Darren Webster,91.85,5 V 0,5.0,0.0,Jamie Lewis
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Quarter Final,Rob Cross,97.13,Dimitri van den Bergh,98.6,5 V 4,5.0,4.0,Rob Cross
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Quarter Final,Michael van Gerwen,102.91,Raymond van Barneveld,98.76,5 V 4,5.0,4.0,Michael van Gerwen
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Semi Final,Phil Taylor,99.87,Jamie Lewis,97.35,6 V 1,6.0,1.0,Phil Taylor
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Semi Final,Rob Cross,100.97,Michael van Gerwen,102.44,6 V 5,6.0,5.0,Rob Cross
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Final,Rob Cross,107.67,Phil Taylor,102.26,7 V 2,7.0,2.0,Rob Cross
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Quarter Final,Phil Taylor,102.02,Gary Anderson,98.68,5 V 3,5.0,3.0,Phil Taylor
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Michael van Gerwen,108.65,James Wilson,96.02,4 V 0,4.0,0.0,Michael van Gerwen
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 16,Gary Anderson,95.26,Steve West,92.6,4 V 2,4.0,2.0,Gary Anderson
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Vincent van der Voort,101.17,Steve Beaton,94.26,4 V 0,4.0,0.0,Vincent van der Voort
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 64,James Wilson,97.94,Krzysztof Ratajski,92.59,3 V 1,3.0,1.0,James Wilson
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 64,Michael van Gerwen,106.17,Christian Kist,100.23,3 V 1,3.0,1.0,Michael van Gerwen
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Darren Webster,90.2,Simon Whitlock,92.16,4 V 1,4.0,1.0,Darren Webster
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Toni Alcinas,91.11,Kevin Munch,81.94,4 V 1,4.0,1.0,Toni Alcinas
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,James Richardson,86.78,Alan Norris,86.76,4 V 1,4.0,1.0,James Richardson
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Gerwyn Price,96.93,Ian White,93.62,4 V 1,4.0,1.0,Gerwyn Price
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Keegan Brown,87.65,Zoran Lerchbacher,87.1,4 V 2,4.0,2.0,Keegan Brown
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Jamie Lewis,107.27,Peter Wright,103.44,4 V 1,4.0,1.0,Jamie Lewis
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Steve West,87.92,Jermaine Wattimena,87.54,4 V 1,4.0,1.0,Steve West
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Rob Cross,102.65,Michael Smith,103.29,4 V 3,4.0,3.0,Rob Cross
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,John Henderson,95.89,Daryl Gurney,95.58,4 V 2,4.0,2.0,John Henderson
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Raymond van Barneveld,102.78,Kyle Anderson,95.95,4 V 1,4.0,1.0,Raymond van Barneveld
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Dimitri van den Bergh,94.91,Jan Dekker,97.27,4 V 2,4.0,2.0,Dimitri van den Bergh
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Mensur Suljovic,90.66,Robert Thornton,93.51,4 V 2,4.0,2.0,Mensur Suljovic
PDC World Championship,2018-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=8808&tna=PDC World Championship&eda=01/01/2018,Last 32,Phil Taylor,99.37,Justin Pipe,90.3,4 V 0,4.0,0.0,Phil Taylor
BDO World Youth Championship,2018-01-11,https://www.dartsdatabase.co.uk/display-event.php?eid=22470&tna=BDO World Youth Championship&eda=11/01/2018,Final,Justin van Tergouw,93.04,Killian Heffernan,82.28,3 V 1,3.0,1.0,Justin van Tergouw
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Anastasia Dobromyslova,82.73,Anca Zijlstra,75.29,2 V 0,2.0,0.0,Anastasia Dobromyslova
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Lisa Ashton,77.76,Rhian Griffiths,67.11,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Aileen de Graaf,72.73,Paula Jacklin,62.23,2 V 0,2.0,0.0,Aileen de Graaf
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Trina Gulliver-MBE,80.62,Vicky Pruim,72.0,2 V 1,2.0,1.0,Trina Gulliver-MBE
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Fallon Sherrock,70.68,Corrine Hammond,71.69,2 V 1,2.0,1.0,Fallon Sherrock
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Sharon Prins,71.48,Maria O'Brien,70.86,2 V 0,2.0,0.0,Sharon Prins
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Deta Hedman,66.96,Rachna David,62.7,2 V 0,2.0,0.0,Deta Hedman
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Last 16,Lorraine Winstanley,80.01,Tricia Wright,74.83,2 V 0,2.0,0.0,Lorraine Winstanley
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Quarter Final,Trina Gulliver-MBE,77.62,Aileen de Graaf,71.84,2 V 0,2.0,0.0,Trina Gulliver-MBE
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Quarter Final,Lisa Ashton,73.39,Fallon Sherrock,75.02,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Quarter Final,Deta Hedman,78.15,Sharon Prins,73.9,2 V 0,2.0,0.0,Deta Hedman
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Semi Final,Anastasia Dobromyslova,84.78,Trina Gulliver-MBE,76.73,2 V 0,2.0,0.0,Anastasia Dobromyslova
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Semi Final,Lisa Ashton,83.14,Deta Hedman,82.32,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Final,Lisa Ashton,89.8,Anastasia Dobromyslova,81.83,3 V 1,3.0,1.0,Lisa Ashton
Womens World Championship,2018-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=21469&tna=Womens World Championship&eda=13/01/2018,Quarter Final,Anastasia Dobromyslova,85.08,Lorraine Winstanley,67.89,2 V 0,2.0,0.0,Anastasia Dobromyslova
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Darryl Fitton,85.51,Justin Thompson,81.09,3 V 2,3.0,2.0,Darryl Fitton
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Andy Baetens,86.73,Scott Baker,85.75,3 V 2,3.0,2.0,Andy Baetens
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Dean Reynolds,81.5,Chris Harris,76.62,3 V 1,3.0,1.0,Dean Reynolds
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Danny Noppert,88.92,Richie Edwards,71.51,3 V 0,3.0,0.0,Danny Noppert
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Conan Whitehead,91.86,Cameron Menzies,84.66,3 V 1,3.0,1.0,Conan Whitehead
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Jim Williams,81.27,Dennis Nilsson,82.42,3 V 2,3.0,2.0,Jim Williams
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Michael Unterbuchner,89.3,Jamie Hughes,87.14,3 V 2,3.0,2.0,Michael Unterbuchner
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Martin Phillips,83.23,Daniel Day,79.3,3 V 1,3.0,1.0,Martin Phillips
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Justin Thompson,81.57,Christopher Gilliland,80.13,3 V 2,3.0,2.0,Justin Thompson
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Richard Veenstra,91.88,Kyle McKinstry,87.99,3 V 2,3.0,2.0,Richard Veenstra
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Gary Robson,84.72,Pengiran Mohamed,70.35,3 V 0,3.0,0.0,Gary Robson
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Wayne Warren,95.07,Wesley Harms,90.56,3 V 1,3.0,1.0,Wayne Warren
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Danny Noppert,94.89,Joe Chaney,76.08,3 V 0,3.0,0.0,Danny Noppert
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Dennis Nilsson,92.56,Jeffrey Sparidaans,77.42,3 V 0,3.0,0.0,Dennis Nilsson
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Derk Telnekes,87.16,Chris Landman,84.67,3 V 0,3.0,0.0,Derk Telnekes
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Michael Unterbuchner,84.77,David Cameron,77.3,3 V 2,3.0,2.0,Michael Unterbuchner
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Daniel Day,86.24,Craig Caldwell,80.38,3 V 0,3.0,0.0,Daniel Day
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Geert de Vos,87.37,Derk Telnekes,81.73,3 V 1,3.0,1.0,Geert de Vos
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Scott Waites,88.89,Ross Montgomery,90.72,3 V 1,3.0,1.0,Scott Waites
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 40,Chris Harris,75.22,Umit Uygunsozlu,76.19,3 V 2,3.0,2.0,Chris Harris
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Willem Mandigers,89.58,Nick Kenny,83.37,3 V 0,3.0,0.0,Willem Mandigers
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 32,Glen Durrant,95.29,Gary Robson,86.31,3 V 0,3.0,0.0,Glen Durrant
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Final,Glen Durrant,93.93,Mark McGeeney,86.31,7 V 6,7.0,6.0,Glen Durrant
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Semi Final,Glen Durrant,96.61,Scott Waites,94.14,6 V 2,6.0,2.0,Glen Durrant
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Semi Final,Mark McGeeney,88.84,Michael Unterbuchner,88.33,6 V 4,6.0,4.0,Mark McGeeney
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Quarter Final,Glen Durrant,100.92,Jim Williams,92.02,5 V 4,5.0,4.0,Glen Durrant
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Quarter Final,Mark McGeeney,91.47,Wayne Warren,92.67,5 V 4,5.0,4.0,Mark McGeeney
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Quarter Final,Michael Unterbuchner,89.65,Richard Veenstra,89.66,5 V 4,5.0,4.0,Michael Unterbuchner
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Last 16,Glen Durrant,99.43,Darryl Fitton,93.37,4 V 1,4.0,1.0,Glen Durrant
BDO World Championship,2018-01-14,https://www.dartsdatabase.co.uk/display-event.php?eid=21470&tna=BDO World Championship&eda=14/01/2018,Quarter Final,Scott Waites,92.77,Andy Baetens,91.86,5 V 4,5.0,4.0,Scott Waites
