Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Michael van Gerwen,102.13,Peter Wright,95.24,4 V 2,4.0,2.0,Michael van Gerwen
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Mark Walsh,91.41,Justin Pipe,92.5,4 V 2,4.0,2.0,Mark Walsh
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Adrian Lewis,87.95,Denis Ovens,84.72,4 V 1,4.0,1.0,Adrian Lewis
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Simon Whitlock,96.34,Colin Osborne,89.79,4 V 0,4.0,0.0,Simon Whitlock
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Raymond van Barneveld,95.75,Brendan Dolan,86.52,4 V 1,4.0,1.0,Raymond van Barneveld
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Colin Lloyd,92.81,Mark Webster,89.97,4 V 2,4.0,2.0,Colin Lloyd
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Kevin Painter,95.86,Ronnie Baxter,92.76,4 V 3,4.0,3.0,Kevin Painter
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Terry Jenkins,98.18,John Part,89.34,4 V 1,4.0,1.0,Terry Jenkins
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Wes Newton,99.53,Scott Rand,90.2,4 V 0,4.0,0.0,Wes Newton
PDC World Championship,2013-01-01,https://www.dartsdatabase.co.uk/display-event.php?eid=3831&tna=PDC World Championship&eda=01/01/2013,Last 32,Robert Thornton,94.79,Paul Nicholson,92.56,4 V 3,4.0,3.0,Robert Thornton
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Final,Glenn Spearing,,Jacko Barry,,6 V 5,6.0,5.0,Glenn Spearing
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Quarter Final,Trina Gulliver-MBE,73.47,Julie Gore,65.4,2 V 0,2.0,0.0,Trina Gulliver-MBE
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Quarter Final,Anastasia Dobromyslova,73.74,Lorraine Winstanley,71.52,2 V 0,2.0,0.0,Anastasia Dobromyslova
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Quarter Final,Sharon Prins,66.42,Irina Armstrong,65.91,2 V 1,2.0,1.0,Sharon Prins
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Semi Final,Lisa Ashton,77.07,Sharon Prins,69.48,2 V 0,2.0,0.0,Lisa Ashton
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Semi Final,Anastasia Dobromyslova,83.1,Trina Gulliver-MBE,72.63,2 V 1,2.0,1.0,Anastasia Dobromyslova
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Final,Anastasia Dobromyslova,82.29,Lisa Ashton,80.4,2 V 1,2.0,1.0,Anastasia Dobromyslova
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Semi Final,Jacko Barry,,Connie Finnan,,5 V 2,5.0,2.0,Jacko Barry
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Scott Waites,90.15,Willy van de Wiel,80.88,3 V 0,3.0,0.0,Scott Waites
Womens World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4205&tna=Womens World Championship&eda=13/01/2013,Quarter Final,Lisa Ashton,79.41,Deta Hedman,73.83,2 V 0,2.0,0.0,Lisa Ashton
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Semi Final,Glenn Spearing,,Trevor Vallely,,5 V 4,5.0,4.0,Glenn Spearing
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Trevor Vallely,,Stephen Andrew,,4 V 1,4.0,1.0,Trevor Vallely
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Quarter Final,Connie Finnan,,Michael Meaney,,5 V 1,5.0,1.0,Connie Finnan
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Quarter Final,Trevor Vallely,,PJ Byrne,,5 V 1,5.0,1.0,Trevor Vallely
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Quarter Final,Glenn Spearing,,Benny Grace,,5 V 3,5.0,3.0,Glenn Spearing
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Ross O Brien,,Billy O Mahony,,4 V 2,4.0,2.0,Ross O Brien
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Jacko Barry,,Paddy Meaney,,4 V 2,4.0,2.0,Jacko Barry
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Michael Meaney,,Anto Ray,,4 V 0,4.0,0.0,Michael Meaney
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Connie Finnan,,Noel Redmond,,4 V 1,4.0,1.0,Connie Finnan
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,PJ Byrne,,Nik Moore,,4 V 1,4.0,1.0,PJ Byrne
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Benny Grace,,Dean Finn,,4 V 1,4.0,1.0,Benny Grace
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Last 16,Glenn Spearing,,William O'Connor,,4 V 2,4.0,2.0,Glenn Spearing
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Paul Jennings,87.12,Ross Montgomery,87.21,3 V 1,3.0,1.0,Paul Jennings
Ireland Players Championship 3,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=5753&tna=Ireland Players Championship 3&eda=13/01/2013,Quarter Final,Jacko Barry,,Ross O Brien,,5 V 2,5.0,2.0,Jacko Barry
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Wesley Harms,85.11,Rune David,76.29,3 V 1,3.0,1.0,Wesley Harms
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Geert de Vos,88.68,Tony Eccles,90.84,3 V 1,3.0,1.0,Geert de Vos
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Semi Final,Tony O'Shea,94.8,Wesley Harms,90.24,6 V 4,6.0,4.0,Tony O'Shea
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Semi Final,Scott Waites,90.48,Richie George,83.49,6 V 1,6.0,1.0,Scott Waites
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Jan Dekker,85.26,Jeffrey de Graaf,86.04,3 V 2,3.0,2.0,Jan Dekker
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Final,Scott Waites,86.43,Tony O'Shea,81.9,7 V 1,7.0,1.0,Scott Waites
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Quarter Final,Wesley Harms,94.83,Darryl Fitton,94.23,5 V 2,5.0,2.0,Wesley Harms
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Quarter Final,Tony O'Shea,94.77,Robbie Green,91.71,5 V 3,5.0,3.0,Tony O'Shea
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Quarter Final,Richie George,83.19,Jan Dekker,88.95,5 V 4,5.0,4.0,Richie George
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Quarter Final,Scott Waites,92.16,Paul Jennings,85.17,5 V 2,5.0,2.0,Scott Waites
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Robbie Green,83.58,Scott Mitchell,76.86,4 V 1,4.0,1.0,Robbie Green
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Wesley Harms,87.27,Alan Norris,85.71,4 V 3,4.0,3.0,Wesley Harms
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Darryl Fitton,93.69,Stephen Bunting,95.7,4 V 2,4.0,2.0,Darryl Fitton
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Jan Dekker,82.56,Garry Thompson-YOR,84.99,4 V 3,4.0,3.0,Jan Dekker
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Paul Jennings,86.4,Jason Cullen,84.69,4 V 0,4.0,0.0,Paul Jennings
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Tony O'Shea,89.43,Steve Douglas,79.86,4 V 1,4.0,1.0,Tony O'Shea
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Scott Waites,89.34,Geert de Vos,81.54,4 V 1,4.0,1.0,Scott Waites
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Jimmy Hendriks,78.78,Martin Adams,83.97,3 V 2,3.0,2.0,Jimmy Hendriks
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Scott Mitchell,80.88,Mark Barilli,77.49,3 V 2,3.0,2.0,Scott Mitchell
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 16,Richie George,84.09,Jimmy Hendriks,77.37,4 V 2,4.0,2.0,Richie George
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Stephen Bunting,91.83,James Wilson,85.71,3 V 2,3.0,2.0,Stephen Bunting
BDO World Championship,2013-01-13,https://www.dartsdatabase.co.uk/display-event.php?eid=4194&tna=BDO World Championship&eda=13/01/2013,Last 32,Tony O'Shea,86.73,John Walton,88.65,3 V 0,3.0,0.0,Tony O'Shea
