Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Wes Newton,81.98,Yasuhiko Matsunaga,74.55,3 V 0,3.0,0.0,Wes Newton
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Kevin Painter,86.46,Dale Newton,76.59,3 V 1,3.0,1.0,Kevin Painter
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Kevin Painter,86.67,Wes Newton,86.37,4 V 3,4.0,3.0,Kevin Painter
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Terry Jenkins,99.34,Jimmy Mann,94.13,3 V 2,3.0,2.0,Terry Jenkins
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Matt Clark,86.04,Ken Woods,83.27,3 V 0,3.0,0.0,Matt Clark
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Phil Taylor,96.82,David Platt,84.82,3 V 0,3.0,0.0,Phil Taylor
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Gerry Convery,83.37,Dave Askew,82.33,3 V 0,3.0,0.0,Gerry Convery
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Mark Dudbridge,84.09,Darin Young,78.58,3 V 0,3.0,0.0,Mark Dudbridge
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Andy Hamilton,96.09,Terry Jenkins,93.03,4 V 1,4.0,1.0,Andy Hamilton
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 64,Andy Hamilton,88.48,Bob Anderson,87.74,3 V 2,3.0,2.0,Andy Hamilton
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Adrian Lewis,92.79,Dennis Priestley,87.57,4 V 2,4.0,2.0,Adrian Lewis
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Phil Taylor,102.39,Matt Clark,85.62,4 V 1,4.0,1.0,Phil Taylor
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Final,Phil Taylor,106.74,Peter Manley,91.72,7 V 0,7.0,0.0,Phil Taylor
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Semi Final,Peter Manley,98.43,Wayne Jones,91.29,6 V 0,6.0,0.0,Peter Manley
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Quarter Final,Wayne Jones,86.67,Gary Welding,75.48,5 V 0,5.0,0.0,Wayne Jones
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Quarter Final,Peter Manley,91.92,Adrian Lewis,90.9,5 V 3,5.0,3.0,Peter Manley
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Quarter Final,Phil Taylor,105.57,Kevin Painter,89.13,5 V 1,5.0,1.0,Phil Taylor
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Quarter Final,Wayne Mardle,94.8,Alan Warriner-Little,83.37,5 V 0,5.0,0.0,Wayne Mardle
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Gary Welding,83.31,John Kuczynski,84.09,4 V 2,4.0,2.0,Gary Welding
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Wayne Jones,91.26,Steve Alker,92.37,4 V 1,4.0,1.0,Wayne Jones
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Peter Manley,88.74,Dennis Smith,86.67,4 V 3,4.0,3.0,Peter Manley
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Adrian Lewis,95.13,Roland Scholten,92.28,4 V 3,4.0,3.0,Adrian Lewis
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Semi Final,Phil Taylor,97.14,Wayne Mardle,95.46,6 V 5,6.0,5.0,Phil Taylor
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Kevin Painter,95.73,Mark Dudbridge,91.98,4 V 1,4.0,1.0,Kevin Painter
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Phil Taylor,108.3,Andy Hamilton,97.05,4 V 0,4.0,0.0,Phil Taylor
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Peter Manley,84.24,Jason Clark,85.11,4 V 3,4.0,3.0,Peter Manley
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Steve Alker,93.81,Denis Ovens,86.91,4 V 1,4.0,1.0,Steve Alker
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Wayne Jones,88.62,Andy Jenkins,86.19,4 V 3,4.0,3.0,Wayne Jones
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Dennis Smith,87.99,Mark Walsh,77.61,4 V 0,4.0,0.0,Dennis Smith
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Gary Welding,85.56,Erwin Extercatte,80.22,4 V 1,4.0,1.0,Gary Welding
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Alan Warriner-Little,86.34,Andy Smith,85.44,4 V 2,4.0,2.0,Alan Warriner-Little
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 16,Wayne Mardle,92.19,John Part,93.39,4 V 2,4.0,2.0,Wayne Mardle
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,John Kuczynski,87.42,Jan van der Rassel,84.18,4 V 3,4.0,3.0,John Kuczynski
PDC World Championship,2006-01-02,https://www.dartsdatabase.co.uk/display-event.php?eid=38&tna=PDC World Championship&eda=02/01/2006,Last 32,Roland Scholten,87.57,Tomas Seyler,84.87,4 V 2,4.0,2.0,Roland Scholten
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Kevin Painter,,Chris Chatham,,5 V 1,5.0,1.0,Kevin Painter
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Adrian Gray,,Gary Cartmel,,5 V 1,5.0,1.0,Adrian Gray
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Vic Hubbard,,Josephus Schenk,,5 V 2,5.0,2.0,Vic Hubbard
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Jimmy Mann,,Robert Watson-Lang,,5 V 0,5.0,0.0,Jimmy Mann
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,James Keogh,,Alan Caves,,5 V 4,5.0,4.0,James Keogh
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Peter Allen,,Brian Whybrow,,5 V 0,5.0,0.0,Peter Allen
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Joeri Raets,,Ian Tate,,4 V 1,4.0,1.0,Joeri Raets
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Terry Jenkins,,Ian Gunion Jnr,,5 V 1,5.0,1.0,Terry Jenkins
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Mark Walsh,,Andrew Davies,,5 V 1,5.0,1.0,Mark Walsh
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Andrew Coulter,,Ronnie Baxter,,5 V 1,5.0,1.0,Andrew Coulter
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Alan Reynolds,,Oliver Thompson,,5 V 0,5.0,0.0,Alan Reynolds
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Wes Newton,,Tom Nagels,,5 V 2,5.0,2.0,Wes Newton
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Barrie Bates,,Paul Redfearn,,5 V 4,5.0,4.0,Barrie Bates
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Colin Osborne,,Mark Salmon,,5 V 1,5.0,1.0,Colin Osborne
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Dave Askew,,Jim Leighton,,5 V 0,5.0,0.0,Dave Askew
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Colin Lloyd,,Mark Stephenson,,5 V 3,5.0,3.0,Colin Lloyd
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Alex Roy,,Mark Lawrence,,5 V 3,5.0,3.0,Alex Roy
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Michael Barnard,,James Barton,,5 V 2,5.0,2.0,Michael Barnard
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Ian Gleeson,,Erik Clarys,,5 V 4,5.0,4.0,Ian Gleeson
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Keith Deller,,Michael Kendrick,,5 V 3,5.0,3.0,Keith Deller
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Andy Jenkins,,Dean Brown,,5 V 1,5.0,1.0,Andy Jenkins
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Dave Jowett,,Ian Critchett,,5 V 0,5.0,0.0,Dave Jowett
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,David Platt,,Steve Johnson,,5 V 1,5.0,1.0,David Platt
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Adrian Lewis,,Gary Reed,,5 V 1,5.0,1.0,Adrian Lewis
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Jason Clark,,Aaron Turner,,5 V 3,5.0,3.0,Jason Clark
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Ian Eames,,Simon Whatley,,5 V 4,5.0,4.0,Ian Eames
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Jamie Harvey,,Mark Pooke,,5 V 4,5.0,4.0,Jamie Harvey
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Alan Tabern,,Colin Monk,,5 V 4,5.0,4.0,Alan Tabern
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Tony Randell,,Henry O Neill,,5 V 3,5.0,3.0,Tony Randell
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Jason Roberts,,Mark Thomson,,5 V 1,5.0,1.0,Jason Roberts
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Denis Ovens,,Nick Fullwell,,5 V 1,5.0,1.0,Denis Ovens
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Brian Cathcart,,Tony Smith,,5 V 4,5.0,4.0,Brian Cathcart
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Roland Scholten,,Mark Tiller,,5 V 0,5.0,0.0,Roland Scholten
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Ken Dobson,,Dennis Smith,,5 V 1,5.0,1.0,Ken Dobson
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Peter Manley,,Graeme Stoddart,,5 V 1,5.0,1.0,Peter Manley
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Mark Dudbridge,,Mick McGowan,,5 V 4,5.0,4.0,Mark Dudbridge
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Steve Hine,,Nigel Russell,,5 V 4,5.0,4.0,Steve Hine
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Ricky Blay,,Ian Whillis,,5 V 1,5.0,1.0,Ricky Blay
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Yves Cottenje,,Kevin Pearson,,5 V 4,5.0,4.0,Yves Cottenje
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Matt Clark,,Tim Daniels,,5 V 2,5.0,2.0,Matt Clark
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Bob Anderson,,Joeri Raets,,5 V 1,5.0,1.0,Bob Anderson
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Dennis Priestley,,Owen Caffrey,,5 V 1,5.0,1.0,Dennis Priestley
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,James Barton,,John Watson,,4 V 0,4.0,0.0,James Barton
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 128,Darren Webster,,Mick Rodgers,,5 V 4,5.0,4.0,Darren Webster
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Lee White,,Michael Knapman,,4 V 3,4.0,3.0,Lee White
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Dave Johnson,,Kevin Thorburn,,4 V 1,4.0,1.0,Dave Johnson
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Sherrie Dodd,,Kevin Fletcher,,4 V 3,4.0,3.0,Sherrie Dodd
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Deta Hedman,,Paul Dillon,,4 V 1,4.0,1.0,Deta Hedman
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Kieran Leal,,Barry Fleetwood,,4 V 2,4.0,2.0,Kieran Leal
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Lee Palfreyman,,Darren Latham,,4 V 1,4.0,1.0,Lee Palfreyman
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Tim Daniels,,Eamon Hagan,,4 V 2,4.0,2.0,Tim Daniels
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Paul Redfearn,,Sean Dowling,,4 V 3,4.0,3.0,Paul Redfearn
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Oliver Thompson,,Bob Avenall,,4 V 3,4.0,3.0,Oliver Thompson
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Andrew Coulter,,Daniel Sare,,4 V 0,4.0,0.0,Andrew Coulter
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Ian Gunion Jnr,,George Dearman,,4 V 1,4.0,1.0,Ian Gunion Jnr
UK Open North East Regional Final,2006-01-08,https://www.dartsdatabase.co.uk/display-event.php?eid=90&tna=UK Open North East Regional Final&eda=08/01/2006,Last 256,Robert Watson-Lang,,Chris Sargeant,,4 V 0,4.0,0.0,Robert Watson-Lang
