Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 16,Peter Evison,80.31,Steve Raw,77.25,3 V 1,3.0,1.0,Peter Evison
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Peter Manley,85.53,Bob Anderson,82.77,3 V 0,3.0,0.0,Peter Manley
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,John Lowe,90.9,Rod Harrington,93.54,3 V 2,3.0,2.0,John Lowe
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Steve Raw,87.45,Steve Cummings,81.66,3 V 2,3.0,2.0,Steve Raw
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Phil Taylor,103.26,Mick Manning,78.84,3 V 0,3.0,0.0,Phil Taylor
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Graeme Stoddart,77.04,Dan Lauby Snr,75.18,3 V 2,3.0,2.0,Graeme Stoddart
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Alex Roy,79.32,Reg Harding,81.06,3 V 0,3.0,0.0,Alex Roy
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Alan Warriner-Little,92.25,Paul Lim,85.89,3 V 0,3.0,0.0,Alan Warriner-Little
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,John Part,97.32,John Ferrell,79.56,3 V 0,3.0,0.0,John Part
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Steve Brown (US),76.61,Eric Bristow,72.57,3 V 2,3.0,2.0,Steve Brown (US)
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Dennis Smith,92.19,Cliff Lazarenko,86.58,3 V 1,3.0,1.0,Dennis Smith
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Semi Final,Phil Taylor,105.15,Dennis Smith,88.41,5 V 0,5.0,0.0,Phil Taylor
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Shayne Burgess,92.01,Colin Lloyd,84.69,3 V 0,3.0,0.0,Shayne Burgess
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Nigel Justice,81.24,Dean Allsop,72.69,3 V 0,3.0,0.0,Nigel Justice
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Jamie Harvey,87.57,Kevin Spiolek,82.05,3 V 2,3.0,2.0,Jamie Harvey
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Dennis Priestley,96.3,Braulio Roncero,88.77,3 V 2,3.0,2.0,Dennis Priestley
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Peter Evison,89.28,Gerald Verrier,86.8,3 V 0,3.0,0.0,Peter Evison
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Last 32,Keith Deller,82.14,Gary Mawson,74.34,3 V 0,3.0,0.0,Keith Deller
PDC World Championship,2000-01-04,https://www.dartsdatabase.co.uk/display-event.php?eid=238&tna=PDC World Championship&eda=04/01/2000,Quarter Final,Peter Manley,87.12,Peter Evison,80.7,5 V 1,5.0,1.0,Peter Manley
Lancashire Open,2000-01-15,https://www.dartsdatabase.co.uk/display-event.php?eid=1908&tna=Lancashire Open&eda=15/01/2000,Final,Stephen Bunting,,Darryl Fitton,,4 V 1,4.0,1.0,Stephen Bunting
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Ronnie Baxter,90.69,Scott Wollaston,80.58,3 V 0,3.0,0.0,Ronnie Baxter
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Mervyn King,90.21,Les Fitton,90.96,3 V 2,3.0,2.0,Mervyn King
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Quarter Final,Chris Mason,95.64,Andy Fordham,91.17,5 V 3,5.0,3.0,Chris Mason
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Quarter Final,Ted Hankey,93.06,Kevin Painter,89.88,5 V 2,5.0,2.0,Ted Hankey
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Quarter Final,Ronnie Baxter,91.17,Colin Monk,90.54,5 V 4,5.0,4.0,Ronnie Baxter
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Quarter Final,Co Stompe,96.63,Mervyn King,89.31,5 V 2,5.0,2.0,Co Stompe
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Chris Mason,86.55,Matt Clark,83.94,3 V 2,3.0,2.0,Chris Mason
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Andy Fordham,97.56,Steve Beaton,90.84,3 V 0,3.0,0.0,Andy Fordham
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Ted Hankey,90.63,Steve Douglas,78.21,3 V 0,3.0,0.0,Ted Hankey
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Kevin Painter,91.17,Robbie Widdows,95.79,3 V 1,3.0,1.0,Kevin Painter
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Ronnie Baxter,90.84,Bobby George,89.01,3 V 2,3.0,2.0,Ronnie Baxter
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Colin Monk,97.11,Richie Davies,90.96,3 V 0,3.0,0.0,Colin Monk
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Co Stompe,92.31,Steve Coote,89.01,3 V 1,3.0,1.0,Co Stompe
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Matt Clark,86.85,Wayne Mardle,89.22,3 V 1,3.0,1.0,Matt Clark
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Chris Mason,100.02,Raymond van Barneveld,96.18,3 V 1,3.0,1.0,Chris Mason
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Steve Beaton,96.03,Graham Hunt,91.44,3 V 0,3.0,0.0,Steve Beaton
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Andy Fordham,95.25,Peter Johnstone,82.23,3 V 0,3.0,0.0,Andy Fordham
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Steve Douglas,89.1,Gary Spedding,80.16,3 V 0,3.0,0.0,Steve Douglas
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Ted Hankey,83.25,Bob Taylor,81.81,3 V 0,3.0,0.0,Ted Hankey
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Kevin Painter,84.87,Paul Williams,85.47,3 V 1,3.0,1.0,Kevin Painter
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Robbie Widdows,82.02,Andy Hayfield,81.24,3 V 1,3.0,1.0,Robbie Widdows
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Bobby George,84.54,Denis Ovens,85.86,3 V 0,3.0,0.0,Bobby George
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Colin Monk,84.3,Andy Jenkins,82.02,3 V 2,3.0,2.0,Colin Monk
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Richie Davies,95.28,Les Wallace,87.81,3 V 0,3.0,0.0,Richie Davies
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Co Stompe,91.2,Andy Smith,80.91,3 V 2,3.0,2.0,Co Stompe
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Steve Coote,90.96,Martin Adams,90.75,3 V 2,3.0,2.0,Steve Coote
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 32,Steve Duke Snr,84.99,Sean Palfrey,81.03,3 V 2,3.0,2.0,Steve Duke Snr
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Final,Ted Hankey,92.4,Ronnie Baxter,88.35,6 V 0,6.0,0.0,Ted Hankey
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Last 16,Mervyn King,86.46,Steve Duke Snr,77.07,3 V 0,3.0,0.0,Mervyn King
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Semi Final,Ted Hankey,98.55,Chris Mason,95.13,5 V 4,5.0,4.0,Ted Hankey
BDO World Championship,2000-01-16,https://www.dartsdatabase.co.uk/display-event.php?eid=24&tna=BDO World Championship&eda=16/01/2000,Semi Final,Ronnie Baxter,92.88,Co Stompe,94.47,5 V 2,5.0,2.0,Ronnie Baxter
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Dirk Rosseel,,Mick Manning,,4 V 1,4.0,1.0,Dirk Rosseel
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Peter Evison,,Peter Schoovaerts,,4 V 1,4.0,1.0,Peter Evison
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Sean Palfrey,,Luc Bogaert,,4 V 3,4.0,3.0,Sean Palfrey
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Dennis Smith,,Rocco Maes,,4 V 2,4.0,2.0,Dennis Smith
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,John Part,,Dave Askew,,4 V 2,4.0,2.0,John Part
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Steve Beaton,,Johan Alloo,,4 V 3,4.0,3.0,Steve Beaton
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Stefano Gaspari,,Daniel Brouwer,,4 V 1,4.0,1.0,Stefano Gaspari
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Keith Deller,,John Lowe,,4 V 3,4.0,3.0,Keith Deller
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Nigel Justice,,Colin Lloyd,,4 V 3,4.0,3.0,Nigel Justice
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Rod Harrington,,Eleno Cassini,,4 V 0,4.0,0.0,Rod Harrington
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Jamie Harvey,,Tanguy Borra,,4 V 3,4.0,3.0,Jamie Harvey
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Dennis Priestley,,Luc Vriesacker,,4 V 1,4.0,1.0,Dennis Priestley
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Martin Adams,,Johan de Clerck,,4 V 1,4.0,1.0,Martin Adams
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Shayne Burgess,,Denis Ovens,,4 V 3,4.0,3.0,Shayne Burgess
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Steve Raw,,Guy Christijn,,4 V 1,4.0,1.0,Steve Raw
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Roland Scholten,,Peter Evison,,4 V 1,4.0,1.0,Roland Scholten
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Dennis Smith,,Sean Palfrey,,4 V 0,4.0,0.0,Dennis Smith
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Dirk Rosseel,,John Part,,4 V 2,4.0,2.0,Dirk Rosseel
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Steve Beaton,,Stefano Gaspari,,4 V 1,4.0,1.0,Steve Beaton
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Nigel Justice,,Keith Deller,,4 V 3,4.0,3.0,Nigel Justice
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Jamie Harvey,,Rod Harrington,,4 V 2,4.0,2.0,Jamie Harvey
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Martin Adams,,Dennis Priestley,,4 V 2,4.0,2.0,Martin Adams
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 16,Shayne Burgess,,Steve Raw,,4 V 0,4.0,0.0,Shayne Burgess
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Quarter Final,Roland Scholten,,Dennis Smith,,5 V 0,5.0,0.0,Roland Scholten
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Quarter Final,Steve Beaton,,Dirk Rosseel,,5 V 1,5.0,1.0,Steve Beaton
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Quarter Final,Jamie Harvey,,Nigel Justice,,5 V 1,5.0,1.0,Jamie Harvey
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Last 32,Roland Scholten,,Alan Warriner-Little,,4 V 3,4.0,3.0,Roland Scholten
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Quarter Final,Shayne Burgess,,Martin Adams,,5 V 4,5.0,4.0,Shayne Burgess
Antwerp Open,2000-04-23,https://www.dartsdatabase.co.uk/display-event.php?eid=1719&tna=Antwerp Open&eda=23/04/2000,Final,Jamie Harvey,,Roland Scholten,,3 V 2,3.0,2.0,Jamie Harvey
Golden Harvest North American Cup,2000-05-21,https://www.dartsdatabase.co.uk/display-event.php?eid=1054&tna=Golden Harvest North American Cup&eda=21/05/2000,Semi Final,Dave Askew,,John Lowe,,4 V 2,4.0,2.0,Dave Askew
Golden Harvest North American Cup,2000-05-21,https://www.dartsdatabase.co.uk/display-event.php?eid=1054&tna=Golden Harvest North American Cup&eda=21/05/2000,Semi Final,Phil Taylor,102.39,Raymond van Barneveld,100.23,4 V 0,4.0,0.0,Phil Taylor
Golden Harvest North American Cup,2000-05-21,https://www.dartsdatabase.co.uk/display-event.php?eid=1054&tna=Golden Harvest North American Cup&eda=21/05/2000,Final,Phil Taylor,,Dave Askew,,4 V 3,4.0,3.0,Phil Taylor
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Semi Final,Nick Gedney,,Ronnie Baxter,,2 V 1,2.0,1.0,Nick Gedney
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Gary Spedding,,Lars Asmussen,,2 V 0,2.0,0.0,Gary Spedding
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Steve Coote,,Jochen Graudenz,,2 V 0,2.0,0.0,Steve Coote
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Ronnie Baxter,,Mike Rieker,,2 V 0,2.0,0.0,Ronnie Baxter
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Dennis Smith,,Bob Taylor,,2 V 0,2.0,0.0,Dennis Smith
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Phil Taylor,,Les Fitton,,2 V 0,2.0,0.0,Phil Taylor
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Wolfgang Sperl,,Marko Pusa,,2 V 0,2.0,0.0,Wolfgang Sperl
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Alan Warriner-Little,,Uwe Schulz,,2 V 1,2.0,1.0,Alan Warriner-Little
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Peter Johnstone,,Chris Kappeler,,2 V 0,2.0,0.0,Peter Johnstone
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Raymond van Barneveld,,Andy Jenkins,,2 V 1,2.0,1.0,Raymond van Barneveld
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Paul Hogan,,Ted Hankey,,2 V 0,2.0,0.0,Paul Hogan
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Shayne Burgess,,Denis Ovens,,2 V 1,2.0,1.0,Shayne Burgess
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Paul Williams,,Andy Wright,,2 V 0,2.0,0.0,Paul Williams
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Johnn Snijers,,Colin Monk,,2 V 0,2.0,0.0,Johnn Snijers
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Pascal Rabau,,Graeme Stoddart,,2 V 0,2.0,0.0,Pascal Rabau
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 32,Nick Gedney,,Mervyn King,,2 V 0,2.0,0.0,Nick Gedney
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Semi Final,Raymond van Barneveld,100.89,Phil Taylor,99.93,2 V 0,2.0,0.0,Raymond van Barneveld
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Paul Williams,,Shayne Burgess,,2 V 0,2.0,0.0,Paul Williams
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Raymond van Barneveld,,Paul Hogan,,2 V 1,2.0,1.0,Raymond van Barneveld
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Alan Warriner-Little,,Johnn Snijers,,2 V 1,2.0,1.0,Alan Warriner-Little
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Phil Taylor,,Wolfgang Sperl,,2 V 0,2.0,0.0,Phil Taylor
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Ronnie Baxter,,Dennis Smith,,2 V 0,2.0,0.0,Ronnie Baxter
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Gary Spedding,,Steve Coote,,2 V 1,2.0,1.0,Gary Spedding
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Peter Johnstone,,Pascal Rabau,,2 V 0,2.0,0.0,Peter Johnstone
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Last 16,Nick Gedney,,Andy Smith,,2 V 1,2.0,1.0,Nick Gedney
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Quarter Final,Raymond van Barneveld,,Paul Williams,,2 V 0,2.0,0.0,Raymond van Barneveld
Swiss Open,2000-06-04,https://www.dartsdatabase.co.uk/display-event.php?eid=593&tna=Swiss Open&eda=04/06/2000,Quarter Final,Phil Taylor,,Alan Warriner-Little,,2 V 1,2.0,1.0,Phil Taylor
